Party,Handle,Tweet
Democrat,RepStephMurphy,The @usEDgov will soon make grants available to K-12 schools in states that enroll displaced students from Puerto R… https://t.co/g4a8JCecwX
Democrat,RepStephMurphy,Thank you to @RepCicilline for joining me at @rollinscollege in #WinterPark today to discuss gun violence preventio… https://t.co/L5GIRAs2uo
Democrat,RepStephMurphy,It was great speaking to women CEOs and business leaders at the @CeoNexus luncheon today. I’m fighting for central… https://t.co/Svf40kgRXs
Democrat,RepStephMurphy,🚨The deadline for the #FL07 Art Competition is just one week away! 🚨 It’s open to all high school students from my… https://t.co/iNOyM4fXs0
Democrat,RepStephMurphy,It was great to speak at the Seminole County South Rotary Club event to honor students in the Rising Achievers Prog… https://t.co/2IkNmeYPOh
Democrat,RepStephMurphy,Proud to work with Rep. @VernBuchanan to propose bipartisan solutions that will help prevent and treat opioid addic… https://t.co/Pl5N67VdGb
Democrat,RepStephMurphy,Clue: This @UCF sophomore finished third in the @Jeopardy College Championship and has a very fitting last name.… https://t.co/K7QsMYf0Ta
Democrat,RepStephMurphy,Enjoyed meeting with #Maitland Fire Chief Kimberly Neisler and other members the Florida Fire Chiefs’ Association t… https://t.co/TxibGTywqk
Democrat,RepStephMurphy,All displaced families will be allowed to stay in their transitional housing until at least May 14th. I will contin… https://t.co/s3NbAAILTi
Democrat,RepStephMurphy,"Pleased to report that, after a request from #PuertoRico Gov. @ricardorossello and a bipartisan effort by members o… https://t.co/7w4YQreZqM"
Democrat,RepStephMurphy,RT @PRFAA: .@FEMA has agreed to unconditionally extend #TSA until May 14. @FEMA informs they will not be carrying out evictions today. @Sen…
Democrat,RepStephMurphy,A student was injured in a shooting at Forest High School in #Ocala today. It’s 19 years to the day since Columbine… https://t.co/2gJdbJLUNj
Democrat,RepStephMurphy,"My thoughts are with the families of Sgt. Noel Ramirez and Deputy Taylor Lindsey, who were senselessly murdered in… https://t.co/To7lzXdOGw"
Democrat,RepStephMurphy,Lauren Smiarowski—an #Oviedo resident &amp; grad student at @rollinscollege—was one of 60 students from across the US s… https://t.co/otF2m7T3y8
Democrat,RepStephMurphy,This week I cosponsored a bipartisan #QueenoftheHill resolution to bring four #DACA proposals to the House floor. T… https://t.co/1Op0QUdvn7
Democrat,RepStephMurphy,I spoke with @LCF_Orlando about their work to help people who are blind achieve personal independence and learn ski… https://t.co/DXHbDzBzVy
Democrat,RepStephMurphy,RT @OrlandoJCRC: Happy 70th Birthday @Israel!  The State of Israel serves as a reminder of what can be accomplished when people work togeth…
Democrat,RepStephMurphy,"Today @SenBillNelson, @marcorubio, others in the FL delegation, &amp; I sought to extend the Transitional Shelter Assis… https://t.co/eGnAJKkOoV"
Democrat,RepStephMurphy,"RT @SSNAlerts: .@RepStephMurphy's, Mike Kelly's bill cracking down on fraudulent charities clears the House: https://t.co/F2jTn9zJT2 #SSNal…"
Democrat,RepStephMurphy,Enjoyed speaking this morning at the annual conference of the National Restaurant Association about how it is possi… https://t.co/Xl1ko6Ja2k
Democrat,RepStephMurphy,"I'm deeply saddened by the passing of First Lady Barbara Bush, and amazed by the life she lived. She was loving, wi… https://t.co/rPAvaOZwbT"
Democrat,RepStephMurphy,The House just passed a bipartisan bill I co-led with Rep. @MikeKellyPA to prevent and punish scam charities. Ameri… https://t.co/un66HDmHMB
Democrat,RepStephMurphy,I toured @feedhopenow yesterday to learn more about how they are fighting hunger in our community. We also discusse… https://t.co/La1CyQ9BNy
Democrat,RepStephMurphy,We've partnered w/@USCIS to host an immigration information session where #FL07 residents can learn about the immig… https://t.co/2hAxzvZfNz
Democrat,RepStephMurphy,Great to discuss the work we are doing in Congress to support middle-class families with so many talented women pro… https://t.co/tkeYudqM7i
Democrat,RepStephMurphy,Thank you to the Seminole County PTA for meeting with me today in #Orlando to discuss how we can work together to i… https://t.co/UlLigQDRQV
Democrat,RepStephMurphy,RT @WPPLibrary: Thanks @RepStephMurphy for sharing stories with us on Saturday  #NationalLibraryWeek #LibrariesLead https://t.co/l62GFQHpUw
Democrat,RepStephMurphy,"In honor of #NationalLibraryWeek, I visited @WPPLibrary to read to kids and talk to them about the magic of books.… https://t.co/1KeQmhW0Cf"
Democrat,RepStephMurphy,Great to participate in the Navy League's Wounded Warfighter Lone Sailor run to support our servicemembers. Baldwin… https://t.co/H6h3dZaANv
Democrat,RepStephMurphy,Secretary of Defense Mattis testified before the House Armed Services Committee this week. Secretary Mattis &amp; I dis… https://t.co/EGxPj41ky2
Democrat,RepStephMurphy,"As a member of the House Armed Services Committee, I expect to be promptly briefed on the details of the operation.… https://t.co/9yrFCiaj5R"
Democrat,RepStephMurphy,"The Assad regime’s use of chemical weapons against innocent civilians, including children, was a violation of inter… https://t.co/eZPQVMJBxE"
Democrat,RepStephMurphy,"Happy to meet with #FL07's @CongressionalAC winner, Carlson Sharpless, in DC today. Carlson designed an app called… https://t.co/LSu1yu6CJG"
Democrat,RepStephMurphy,The @AF_Academy accepted @WPHS_OCPS senior Matthew Kuczajda as part of its 2018 cadet class! He is captain of the t… https://t.co/rbF75gNJfH
Democrat,RepStephMurphy,My fellow Problem Solvers Caucus members and I attended a roundtable discussion with @TechNetUpdate this week to he… https://t.co/6485W3aHNP
Democrat,RepStephMurphy,RT @SecAFOfficial: Great to see you! https://t.co/QPiQKY0O8e
Democrat,RepStephMurphy,"Great meeting w/@SecAFOfficial to discuss how @USAirForce uses modeling, simulation, &amp; training tech to strengthen… https://t.co/703S2i4xfF"
Democrat,RepStephMurphy,Congrats to Congressman Conor Lamb on becoming the newest member of the House! I look forward to serving with him o… https://t.co/t1m9bL9FD3
Democrat,RepStephMurphy,"I support a responsible #BalancedBudgetAmendment (in fact, I introduced one). But my proposal protects Social Secur… https://t.co/VZT98ZvRDd"
Democrat,RepStephMurphy,"Last year, Congress enacted a tax law that explodes our deficits &amp; national debt. Today the House rejected a… https://t.co/jSUkTzSACL"
Democrat,RepStephMurphy,.@RepBrianFitz &amp; I introduced the Combat Online Predators Act to crack down on adults who stalk minors on the inter… https://t.co/r6CYByJiNL
Democrat,RepStephMurphy,RT @HouseSBCDems: Economic empowerment is key to wealth creation! Check out new data regarding female and minority franchise ownership.  ht…
Democrat,RepStephMurphy,"Thanks @VFWHQ for endorsing my bill, the BATTLE for Servicemembers Act, in recent testimony before the House/Senate… https://t.co/gd6epmqV4g"
Democrat,RepStephMurphy,RT @OrlandoPolice: We celebrate our K9 partners on  #NationalPetDay! 🐾 https://t.co/0r5JEMRxnE
Democrat,RepStephMurphy,RT @NCBRT: Thanks to Nicole Reyes-Palma with @RepStephMurphy Orlando District Office for visiting our Critical Decision Making for Complex…
Democrat,RepStephMurphy,"RT @SSNAlerts: Brian Fitzpatrick's, Stephanie Murphy's bill taking aim at stalkers targeting minors passes House: https://t.co/SjlHHvDIpz #…"
Democrat,RepStephMurphy,Thanks to @DSAofCentralFL and its self-advocates for speaking with me about how Congress can empower individuals wi… https://t.co/I55bZeFAP2
Democrat,RepStephMurphy,Cyberstalking is a serious threat to the safety of our children and we must do everything we can to stop it. I’m pl… https://t.co/d8LF2f9899
Democrat,RepStephMurphy,"🚨 Attention Dreamers 🚨 Right now, you can still apply to renew your DACA. If you meet the requirements to apply for… https://t.co/suDkYXcruI"
Democrat,RepStephMurphy,Just received confirmation that no CBP officers will be transferred from @MCO to the SW border during the Apr-June… https://t.co/zjHkE0cilr
Democrat,RepStephMurphy,"RT @ALALibrary: Thank you for celebrating #NationalLibraryWeek with us, @RepStephMurphy, and for your work to #FundLibraries in Florida! cc…"
Democrat,RepStephMurphy,#EqualPay is not just a women’s issue. It's an economic issue that affects the entire family. I'm proud to have hel… https://t.co/rNdCnJYQp1
Democrat,RepStephMurphy,RT @UCF: Onto the semifinals @Jeopardy College Championship! Go Hannah! Knight Nation is cheering you on ⚡️🔛 #WhoURootingFor
Democrat,RepStephMurphy,"Congrats to @SenDuckworth on the arrival of the newest member of her family, baby Maile Pearl! #WorkingMoms https://t.co/919B9RVL1I"
Democrat,RepStephMurphy,.@UCF sophomore Hannah Sage will be competing on @Jeopardy tonight for the 2018 College Championship. How cool is t… https://t.co/VepHszxJU1
Democrat,RepStephMurphy,"In a library, you can ignite your imagination, satisfy your curiosity, and enrich your understanding of the world.… https://t.co/wJl9K3xXYB"
Democrat,RepStephMurphy,It was great to be in #AltamonteSprings on Thursday for my “Coffee with Your Congresswoman” event. Thank you to all… https://t.co/5WN6kL3n6F
Democrat,RepStephMurphy,REMINDER: We are now accepting entries to the 2018 Congressional Art Competition. I encourage all high school stude… https://t.co/FrHRsm5dW7
Democrat,RepStephMurphy,RT @serenarod17: Thank you for taking the time to speak with us! https://t.co/yRIihlCvab
Democrat,RepStephMurphy,RT @emmtritt: @RepStephMurphy @UCF @NSMtoday it was such a pleasure speaking with you and knowing that our generation has your support. tha…
Democrat,RepStephMurphy,"It takes courage and character to serve your country in uniform. And behind every soldier, sailor, airman, and Mari… https://t.co/ATVfdtmM4K"
Democrat,RepStephMurphy,RT @alyjusticee: Thank you for being so open to our ideas and always listening to us. Always a pleasure meeting with you and your team! htt…
Democrat,RepStephMurphy,I spoke to @UCF student gun safety advocates at a recent Coffee with Your Congresswoman event. I'm heartened to see… https://t.co/qersjyebrZ
Democrat,RepStephMurphy,"I'm hosting this week's final ""Coffee with Your Congresswoman"" event tonight in #AltamonteSprings. I'll be speaking… https://t.co/A2ScKGcngq"
Democrat,RepStephMurphy,I‘m glad I was able to hear from so many #FL07 residents today during my “Coffee with Your Congresswoman” events in… https://t.co/3S2MdjHOFH
Democrat,RepStephMurphy,Thanks Rep. @CarlosGSmith for joining us. Proud to work with you to serve our #Orlando community! #FlaPol https://t.co/KIebWhZR3U
Democrat,RepStephMurphy,@Daniongie18 @juliawolfenden @kenziehagedorn @marisa_searle Thank you for joining me!
Democrat,RepStephMurphy,"RT @AlzAdvocateFL: Thank you, @RepStephMurphy for your dedication to the Alzheimer’s Association this past year and for cosponsoring PCHETA…"
Democrat,RepStephMurphy,"Dr. King said that life’s most urgent and persistent question is, “What are you doing for others?” As a leader of t… https://t.co/m0YXWkNgyy"
Democrat,RepStephMurphy,"Nathan, who is 7 years old, attended my “Coffee with Your Congresswoman” event in #Orlando to share his thoughts on… https://t.co/AAV59NV2BF"
Democrat,RepStephMurphy,@CentralFLTed @lakebrantley Hi Ted. We're happy to help. Please call my office at (888) 205-5421 and ask to speak with our tour coordinator.
Democrat,RepStephMurphy,Thanks to all #FL07 residents who joined me at our Coffee with Your Congresswoman event at @UCF. It’s great to hear… https://t.co/GnfEDD0J9J
Democrat,RepStephMurphy,"Due to an unexpected illness, we are postponing tomorrow’s “Coffee with Your Congresswoman” event in #WinterSprings… https://t.co/6jcRVdYOK1"
Democrat,RepStephMurphy,RT @nathanboyett: Enjoyed meeting with U.S. Congresswoman @RepStephMurphy this morning! Thanks for making yourself accessible to your commu…
Democrat,RepStephMurphy,"I'll be speaking with residents of #FL07 all week. Please join me! You can RSVP for one of my ""Coffee with Your Con… https://t.co/znHbZbliiS"
Democrat,RepStephMurphy,Happy Easter from my family to yours! #EasterSunday https://t.co/Rg0PZUVcgq
Democrat,RepStephMurphy,It was great to read a book with kids from @BGCCF yesterday at the @OCPS_ACE.  When we inspire the imagination of c… https://t.co/ZKVr8Imi04
Democrat,RepStephMurphy,Wishing the Jewish community in central Florida and around the world a joyous Passover. Chag Sameach!
Democrat,RepStephMurphy,"After Pulse, doctors, nurses, and medical staff in our community worked tirelessly to save the lives of victims. On… https://t.co/gIYiDzl5Dk"
Democrat,RepStephMurphy,Free and fair elections are the bedrock of our democracy. We must do everything possible to uphold the integrity of… https://t.co/VQWDd8nwvU
Democrat,RepStephMurphy,RT @SCPSInfo: Special thanks to @RepStephMurphy  @scottplakon &amp; @SeminoleSO for joining us tonight for our 2nd Annual School Safety &amp; Secur…
Democrat,RepStephMurphy,RT @adalewhittaker1: @RepStephMurphy @UCF Thank you Representative Murphy.  I appreciate your partnership and dedication to lifting lives i…
