date,Microchip Technology,Lennar Corp.,Ulta Beauty,Occidental Petroleum,Exxon Mobil Corp.,Apache Corporation,General Motors,People's United Financial,ConocoPhillips,Cboe Global Markets,Skyworks Solutions,QUALCOMM Inc.,Northern Trust Corp.,Ross Stores,Halliburton Co.,Marathon Oil Corp.,Oil Price
2017-08-14,84.02,52.8333,248.47,61.24,78.23,41.57,35.47,17.17,44.54,97.07,105.47,53.55,88.64,54.77,39.91,11.63,51.29
2017-08-15,84.29,53.0098,237.67,60.62,78.04,41.54,35.54,17.1,44.5,97.54,105.8,53.87,88.69,53.03,39.55,11.53,49.9
2017-08-16,84.16,53.0294,243.43,59.7,77.47,40.63,35.75,17.05,43.69,97.83,105.93,53.31,89.48,54.37,39.32,11.19,50.39
2017-08-17,81.65,51.8431,241.43,58.92,76.26,39.89,35.0,16.63,43.0,97.19,102.21,52.27,87.43,53.33,38.69,10.82,50.37
2017-08-18,81.58,50.8627,244.2,59.15,76.64,40.31,34.83,16.63,43.11,96.3,102.21,51.92,87.93,59.02,38.99,10.87,50.96
2017-08-21,81.53,51.0882,234.21,58.84,76.38,39.52,34.91,16.58,42.5,97.09,101.01,51.98,87.87,58.56,38.74,10.77,51.94
2017-08-22,82.71,50.9118,231.65,59.16,76.74,39.89,35.3,16.7,43.19,99.11,103.01,52.35,89.06,59.19,38.66,10.89,52.29
2017-08-23,82.9,50.5784,232.06,59.6,76.61,40.24,35.49,16.7,43.69,98.4,102.71,52.23,89.21,58.92,39.03,11.02,52.31
2017-08-24,82.69,50.1863,233.71,59.13,76.33,40.03,35.52,16.67,43.3,98.46,102.5,52.49,89.75,58.33,38.79,10.99,51.73
2017-08-25,82.63,50.598,212.36,59.22,76.72,40.06,35.6,16.86,43.58,99.77,101.98,52.03,89.73,59.38,39.01,11.05,51.87
2017-08-28,83.76,49.9216,207.75,59.13,76.47,39.35,35.51,16.76,43.05,100.15,100.7,51.81,88.96,59.02,38.79,10.92,51.87
2017-08-29,83.83,49.5,211.78,59.08,76.45,38.87,35.52,16.66,42.85,100.34,101.52,51.81,88.54,58.69,38.72,10.88,51.64
2017-08-30,85.68,49.7157,213.57,59.17,76.1,38.37,35.82,16.75,43.41,100.27,103.94,52.12,88.31,58.43,38.67,10.9,51.91
2017-08-31,86.8,50.7451,221.01,59.7,76.33,38.84,36.54,16.7,43.66,100.89,105.36,52.27,88.5,58.45,38.97,11.12,52.69
2017-09-01,87.85,50.7451,221.73,59.75,76.57,39.48,37.36,16.85,44.24,100.94,105.57,52.05,88.96,58.92,38.9,11.27,53.15
2017-09-05,86.49,50.0392,223.9,60.72,77.18,39.42,37.23,16.4,44.39,102.2,106.93,50.03,86.51,58.99,39.83,11.29,53.63
2017-09-06,86.12,49.0686,228.0,61.62,78.78,40.13,37.67,16.45,45.06,103.73,106.17,50.45,86.59,59.15,41.01,11.73,54.48
2017-09-07,87.39,48.8921,230.53,61.86,79.03,40.73,36.91,16.07,45.11,103.68,106.43,50.38,86.84,58.55,41.31,11.78,54.16
2017-09-08,86.57,49.549,226.98,60.24,78.82,39.3,37.0,16.25,44.47,104.74,104.64,49.64,88.46,58.52,40.29,11.31,54.55
2017-09-11,88.38,50.7255,228.6,60.41,79.25,39.76,37.35,16.6,44.93,104.38,107.19,50.57,90.03,59.27,40.63,11.49,54.2
2017-09-12,88.45,51.1372,226.88,60.78,79.5,40.52,37.89,16.92,44.93,104.73,106.87,50.9,90.57,60.67,41.26,11.59,55.06
2017-09-13,88.34,50.2059,226.41,61.55,79.77,42.34,38.21,16.96,45.56,105.37,106.8,51.01,88.27,61.41,41.8,11.91,55.52
2017-09-14,89.24,49.8921,223.93,61.58,80.09,42.22,38.79,16.77,52.68,105.85,107.08,51.48,87.81,60.6,45.87,16.02,56.76
2017-09-15,89.62,50.3039,224.67,61.35,80.07,42.52,38.88,16.91,46.51,104.67,109.55,52.19,87.96,60.71,42.31,12.0,56.18
2017-09-18,91.01,50.6863,227.08,61.8,80.09,42.3,38.59,17.04,47.09,105.49,107.49,52.25,88.54,60.81,42.62,12.02,55.5
2017-09-19,90.98,50.7941,224.45,61.86,80.22,41.75,38.7,17.21,47.55,105.43,107.93,52.3,88.58,61.15,42.81,12.0,56.58
2017-09-20,88.32,49.4706,223.84,62.49,80.55,43.05,38.88,17.33,48.33,106.4,103.51,51.98,89.68,60.92,43.61,12.42,57.2
2017-09-21,88.38,49.5,219.74,62.75,79.89,43.36,39.1,17.41,48.69,106.26,102.13,52.03,90.84,60.91,43.48,12.73,57.73
2017-09-22,89.69,49.2941,219.17,62.94,79.92,43.57,39.42,17.38,49.08,106.6,103.08,52.09,90.42,60.89,44.25,12.79,58.16
2017-09-25,88.07,49.5392,218.89,64.58,80.98,45.06,40.3,17.48,49.98,106.31,99.59,51.62,89.39,62.86,44.69,13.19,59.42
2017-09-26,87.76,50.1765,218.99,64.44,80.89,45.96,40.26,17.62,49.67,104.71,99.35,51.13,89.87,63.79,44.64,13.4,59.77
2017-09-27,88.92,50.3137,227.66,65.19,81.43,46.26,40.58,17.91,50.22,106.7,101.6,51.55,91.68,64.84,45.58,13.73,58.74
2017-09-28,89.14,51.2059,226.89,64.97,82.19,45.8,40.58,17.97,50.0,107.32,101.24,51.75,91.93,64.8,45.83,13.53,58.8
2017-09-29,89.78,51.7647,226.06,64.21,81.98,45.8,40.38,18.14,50.05,107.63,101.9,51.84,91.93,64.57,46.03,13.56,57.02
2017-10-02,90.55,51.7843,223.8,64.11,81.63,45.72,42.15,18.24,50.31,108.18,102.28,51.88,92.5,64.69,45.53,13.59,55.67
2017-10-03,90.72,54.2647,227.62,63.98,81.76,45.44,43.45,18.14,49.24,109.07,102.61,52.02,92.39,64.91,44.93,13.76,56.12
2017-10-04,91.6,55.3039,223.52,64.39,81.79,45.14,43.78,17.92,49.31,109.34,103.32,51.96,91.66,65.23,45.18,13.9,56.0
2017-10-05,91.3,54.9706,220.63,64.35,82.02,45.82,43.85,18.2,49.7,108.43,103.84,52.35,92.97,65.53,45.09,13.88,57.09
2017-10-06,91.55,54.7941,219.91,63.91,81.71,45.17,44.93,18.24,48.86,108.17,104.96,52.49,93.27,65.99,44.75,13.55,55.5
2017-10-09,91.49,55.098,217.34,64.0,82.03,45.85,45.33,18.15,48.91,109.22,104.74,52.88,92.65,65.29,44.93,13.58,55.29
2017-10-10,91.92,55.1372,212.69,64.5,82.26,42.46,45.21,18.32,49.19,108.43,104.35,53.87,93.27,64.84,45.03,13.62,56.62
2017-10-11,91.93,55.4706,207.89,64.39,82.6,41.96,45.47,18.28,49.6,109.1,105.47,54.12,93.73,64.55,45.51,13.68,56.13
2017-10-12,91.78,54.951,190.16,64.22,82.43,41.41,44.89,18.28,49.81,110.02,105.04,53.0,93.35,63.28,44.76,13.62,56.13
2017-10-13,91.76,54.9216,198.58,64.73,82.41,41.6,45.88,18.21,49.4,110.5,106.66,52.82,92.99,63.12,44.72,13.75,56.86
2017-10-16,91.89,54.7647,193.7,64.77,82.81,42.73,45.76,18.28,49.72,109.7,106.98,52.38,91.92,62.91,44.61,13.85,57.49
2017-10-17,91.7,54.8725,202.28,64.64,82.96,42.76,45.02,18.09,49.72,109.53,107.35,52.41,91.1,63.24,44.46,13.96,57.63
2017-10-18,92.12,55.1667,198.37,64.63,82.76,42.65,45.12,18.24,49.71,109.59,107.34,52.21,94.58,63.32,43.77,13.77,58.05
2017-10-19,93.05,55.6372,204.62,64.84,82.74,42.15,45.35,18.36,49.71,108.93,103.32,52.29,94.98,63.39,43.42,13.74,57.82
2017-10-20,92.73,56.3725,204.84,65.47,83.11,41.53,45.61,18.89,50.25,109.99,105.15,52.02,95.27,64.23,43.33,13.93,57.89
2017-10-23,92.61,56.1765,202.36,65.05,83.24,40.3,45.15,18.75,50.26,110.69,104.77,53.39,95.41,64.31,42.24,13.63,57.69
2017-10-24,93.31,56.8725,203.31,65.82,83.47,40.14,46.48,18.84,50.99,110.25,105.21,54.25,96.45,64.34,41.37,13.71,57.84
2017-10-25,92.32,56.8186,201.29,65.365,83.195,39.505,45.12,18.68,49.95,109.73,104.57,53.84,94.76,63.84,41.48,13.49,58.45
2017-10-26,93.12,57.3137,200.51,64.62,83.47,39.59,45.25,18.85,51.46,111.49,105.52,53.8,95.52,64.27,41.24,13.56,58.75
2017-10-27,94.72,56.8725,198.93,65.05,83.71,40.74,44.64,18.92,51.21,111.95,107.91,54.57,94.71,63.82,42.43,13.81,60.15
2017-10-30,95.21,54.5882,201.69,64.96,83.54,40.81,43.37,18.63,51.39,111.86,112.0,54.66,94.65,63.42,42.93,14.16,60.65
2017-10-31,94.8,54.5784,201.79,64.57,83.35,41.37,42.98,18.66,51.15,113.06,113.86,51.01,93.52,63.49,42.74,14.22,61.35
2017-11-01,92.99,55.8431,204.83,65.46,83.87,42.23,43.13,18.53,52.1,112.63,111.32,53.46,93.41,63.48,43.05,14.87,60.98
2017-11-02,93.46,54.0196,202.9,67.9,83.53,41.68,42.6,18.62,52.48,115.57,111.76,54.84,94.01,64.36,42.69,15.44,60.79
2017-11-03,93.66,53.549,202.05,68.26,83.18,42.75,42.34,18.49,52.96,115.02,113.19,61.81,94.39,64.13,43.23,15.58,61.42
2017-11-06,95.36,55.0392,201.33,68.82,83.75,45.74,42.14,18.42,53.67,114.44,116.33,62.52,94.22,64.14,45.08,16.33,64.27
2017-11-07,91.44,55.3725,198.01,68.75,83.58,45.19,41.7,18.05,53.48,113.42,111.19,64.1,92.41,64.79,45.27,16.16,64.36
2017-11-08,92.81,57.4118,195.9,68.17,83.47,44.51,42.11,17.95,53.52,113.42,113.15,65.49,92.87,63.87,45.12,15.75,63.96
2017-11-09,90.81,58.93,199.19,68.7,83.97,45.24,42.11,17.76,53.53,114.13,111.12,64.6,92.16,64.57,45.01,15.78,64.49
2017-11-10,91.56,58.71,200.76,68.17,82.94,44.13,42.66,17.71,52.99,114.45,110.41,64.57,92.51,65.76,44.58,15.62,64.35
2017-11-13,91.02,58.22,198.03,67.93,82.89,43.49,43.57,18.21,52.57,115.74,110.3,66.49,92.46,64.91,44.21,15.55,62.94
2017-11-14,91.01,58.56,199.05,67.32,82.24,41.88,43.0,18.28,51.23,116.6,111.21,66.0,92.64,64.47,42.94,14.84,60.91
2017-11-15,89.59,58.02,199.99,66.67,81.21,41.03,42.86,18.2,50.49,115.51,108.89,65.61,93.28,64.61,41.69,14.79,61.25
2017-11-16,90.78,58.09,205.96,67.17,80.56,40.49,43.6,18.11,50.22,116.02,110.06,66.11,93.71,65.69,41.51,14.52,61.18
2017-11-17,91.3,58.89,215.1,68.4,80.24,41.18,43.88,18.17,50.13,116.48,110.0,66.72,94.07,72.25,41.77,15.05,61.34
2017-11-20,91.39,59.12,209.16,67.81,80.55,41.07,44.88,18.33,50.08,119.23,109.79,66.47,94.43,72.74,41.57,14.47,61.34
2017-11-21,91.87,60.53,209.96,67.88,80.87,41.44,44.97,18.19,50.01,119.63,110.25,66.67,94.46,72.67,41.17,14.52,62.28
2017-11-22,90.4,60.61,212.3,68.23,81.1,41.54,44.29,18.2,50.22,119.35,108.54,68.13,94.39,72.3,41.43,14.88,62.92
2017-11-24,90.97,61.02,210.37,68.42,81.42,41.14,44.46,18.12,50.47,120.13,109.75,68.91,94.26,71.32,41.58,15.13,63.58
2017-11-27,88.93,60.75,206.69,68.08,81.11,39.86,44.17,18.17,49.16,120.5,107.22,68.14,94.11,71.33,41.07,14.48,63.25
2017-11-28,90.58,61.54,217.07,68.96,81.67,40.27,44.92,18.71,50.13,122.72,107.55,68.38,96.29,72.81,41.02,14.56,63.56
2017-11-29,86.58,62.18,223.1,69.9,82.27,40.74,43.81,19.26,50.73,120.93,105.33,66.52,98.24,75.95,41.3,14.75,63.74
2017-11-30,86.99,62.78,221.71,70.5,83.29,41.83,43.09,19.02,50.88,123.43,104.74,66.34,97.78,76.03,41.78,14.84,63.53
2017-12-01,87.0,62.56,212.58,70.24,83.46,44.22,42.79,18.91,51.74,124.25,102.23,65.49,97.66,75.73,43.06,15.08,64.57
2017-12-04,86.3,62.98,221.64,70.06,83.57,43.21,43.05,19.25,51.29,123.11,98.26,64.56,98.95,78.01,43.89,14.9,63.45
2017-12-05,86.21,62.03,223.97,70.0,82.89,42.15,42.8,18.95,51.23,123.77,97.6,64.69,96.95,77.02,43.63,14.88,63.45
2017-12-06,86.31,60.91,223.14,69.27,82.28,40.57,42.15,18.82,50.38,123.41,96.47,64.98,96.5,76.79,43.38,14.45,62.25
2017-12-07,87.39,61.71,221.59,69.41,82.55,40.63,42.02,18.89,50.54,124.19,96.68,65.23,97.32,76.7,43.46,14.74,62.37
2017-12-08,87.41,62.18,224.54,68.87,82.66,40.7,42.02,18.84,51.57,125.27,96.28,64.24,97.73,76.89,43.99,15.15,63.86
2017-12-11,87.39,61.68,216.14,69.5,83.03,40.19,41.67,18.66,51.69,126.35,96.98,65.18,97.56,76.76,45.16,15.15,65.62
2017-12-12,85.84,61.43,214.87,70.03,82.76,39.72,41.53,18.74,51.96,127.62,96.47,64.86,98.55,76.41,45.24,15.18,64.96
2017-12-13,86.4,61.11,215.03,69.97,83.12,39.8,41.4,18.67,51.68,126.28,95.86,64.9,97.48,76.97,44.76,15.2,63.66
2017-12-14,85.47,61.14,217.17,70.55,82.9,39.42,40.81,18.5,52.31,126.06,94.09,64.7,96.59,75.51,44.41,15.12,63.72
2017-12-15,86.75,61.4,218.25,70.62,83.03,39.47,40.95,18.81,52.17,126.37,94.63,64.76,97.85,75.96,44.61,15.01,63.81
2017-12-18,88.97,62.36,222.66,70.97,82.94,39.92,42.15,19.0,52.34,125.79,95.84,65.38,98.59,77.56,45.48,15.43,64.45
2017-12-19,89.59,61.88,227.47,70.9,82.44,40.25,42.49,19.04,52.68,124.65,95.68,64.5,98.02,78.54,45.87,16.02,63.69
2017-12-20,90.22,62.56,226.0,71.88,82.87,41.26,42.52,18.87,54.25,124.23,97.43,64.6,98.44,79.61,47.42,16.32,64.43
2017-12-21,89.46,63.75,228.57,72.58,83.85,43.31,42.16,19.02,55.95,124.63,97.49,64.39,100.05,80.14,48.17,17.05,64.64
2017-12-22,88.92,64.0,226.27,72.99,83.97,42.91,42.02,18.915,55.5,124.47,97.07,64.73,98.98,80.44,48.01,16.9,64.61
2017-12-27,88.4,63.92,225.65,73.32,83.9,42.89,41.31,18.78,55.59,124.76,95.82,64.54,98.68,80.73,48.82,17.01,66.03
2017-12-28,88.61,63.82,225.33,73.7,84.02,42.87,41.38,18.92,55.18,124.85,96.54,64.38,100.32,80.61,48.57,17.07,66.8
2017-12-29,87.88,63.24,223.66,73.66,83.64,42.22,40.99,18.7,54.89,124.59,94.95,64.02,99.89,80.25,48.87,16.93,66.73
