StatuteReason,SubjectAge,InterventionDateTime,ContrabandIndicator
Window Tint,21.0,06/05/2016 01:11:22 PM,False
Defective Lights,27.0,12/19/2016 08:57:00 PM,False
Speed Related,17.0,10/28/2016 11:21:00 AM,True
Traffic Control Signal,29.0,07/27/2014 05:47:00 PM,False
Other,45.0,04/16/2018 05:42:00 PM,True
Traffic Control Signal,18.0,01/05/2014 09:44:00 AM,False
Other,18.0,04/28/2017 06:23:00 PM,True
Registration,26.0,02/21/2018 11:45:00 AM,True
Moving Violation,21.0,10/06/2014 11:04:00 AM,True
Stop Sign,26.0,04/21/2014 04:49:00 PM,False
Administrative Offense,27.0,03/09/2016 09:46:00 PM,True
Speed Related,17.0,06/16/2014 09:02:00 AM,False
Window Tint,39.0,05/19/2017 08:30:00 PM,False
Speed Related,22.0,01/09/2018 01:01:00 AM,True
Registration,23.0,10/07/2013 11:32:00 AM,False
Registration,18.0,06/30/2016 01:41:02 AM,True
Moving Violation,31.0,03/26/2015 12:47:00 AM,False
Moving Violation,55.0,02/05/2015 07:39:00 PM,True
Traffic Control Signal,55.0,07/16/2014 12:48:00 PM,False
Moving Violation,21.0,09/16/2016 08:15:27 PM,False
Traffic Control Signal,31.0,07/06/2014 09:41:00 AM,False
Display of Plates,26.0,10/27/2017 06:16:00 PM,True
Registration,45.0,12/19/2014 04:35:00 PM,False
STC Violation,30.0,02/08/2018 06:38:00 AM,True
Display of Plates,28.0,02/06/2016 03:39:21 AM,True
Administrative Offense,18.0,03/30/2018 09:12:00 PM,False
Registration,36.0,08/02/2016 12:37:36 PM,False
Registration,51.0,08/29/2017 02:45:00 PM,False
Display of Plates,34.0,01/23/2016 12:31:52 AM,True
Defective Lights,26.0,02/05/2018 07:11:00 PM,False
Registration,23.0,01/16/2015 05:40:00 PM,False
Other,31.0,03/29/2018 07:36:00 PM,True
Registration,31.0,12/13/2017 09:42:00 PM,True
Other/Error,21.0,02/25/2015 08:15:00 PM,True
Defective Lights,21.0,01/12/2018 12:01:00 AM,False
Speed Related,44.0,04/24/2017 08:36:00 PM,True
Traffic Control Signal,40.0,07/05/2014 05:59:00 PM,False
Registration,22.0,11/06/2017 05:26:00 AM,True
Seatbelt,21.0,05/26/2017 02:22:00 PM,False
Seatbelt,26.0,09/01/2014 07:16:00 PM,True
Moving Violation,39.0,03/12/2018 07:13:00 PM,False
Other,17.0,02/25/2016 11:23:37 PM,True
Other,40.0,04/29/2017 05:46:00 PM,False
Display of Plates,27.0,10/22/2015 09:16:00 PM,True
STC Violation,45.0,01/15/2016 06:58:57 PM,False
Window Tint,22.0,05/26/2017 07:03:00 PM,True
Moving Violation,53.0,02/03/2018 11:34:00 PM,True
Other,21.0,02/11/2017 06:12:00 PM,False
Moving Violation,77.0,02/12/2015 05:44:00 PM,False
Other/Error,22.0,01/17/2015 12:02:00 AM,False
Traffic Control Signal,21.0,03/04/2018 10:00:00 PM,False
Other,21.0,04/27/2017 07:58:00 AM,True
Defective Lights,18.0,06/20/2016 08:30:05 PM,True
Moving Violation,30.0,11/17/2017 08:38:00 AM,False
Other,70.0,12/27/2017 07:49:00 AM,False
Other,33.0,07/12/2017 05:18:00 PM,False
Other,19.0,05/28/2016 08:51:00 PM,True
Administrative Offense,25.0,09/13/2017 11:42:00 PM,False
Display of Plates,25.0,12/03/2016 05:27:00 PM,False
Other,23.0,05/13/2014 11:40:00 AM,False
Defective Lights,17.0,12/22/2014 09:48:00 PM,False
Speed Related,19.0,05/28/2017 10:22:00 PM,False
Display of Plates,18.0,09/29/2014 09:16:00 AM,False
Speed Related,18.0,01/15/2018 06:43:00 PM,False
Other/Error,23.0,03/02/2015 07:55:00 AM,False
Equipment Violation,17.0,06/01/2016 09:49:00 PM,True
Other,18.0,07/18/2017 01:50:00 AM,False
Defective Lights,24.0,11/14/2016 09:04:00 PM,True
Administrative Offense,34.0,04/26/2016 06:16:00 PM,False
Registration,51.0,06/23/2016 08:30:22 PM,False
Moving Violation,33.0,12/02/2013 09:32:00 PM,True
Other,41.0,08/09/2016 03:47:33 PM,False
Window Tint,22.0,03/17/2018 04:55:00 PM,False
Traffic Control Signal,21.0,11/22/2014 03:16:00 PM,True
Registration,23.0,04/01/2014 06:15:00 PM,False
Defective Lights,21.0,10/11/2017 08:04:00 PM,True
Suspended License,59.0,06/10/2014 01:05:00 AM,False
Stop Sign,30.0,01/27/2018 06:03:00 PM,False
Registration,22.0,01/04/2017 08:00:00 PM,True
Moving Violation,36.0,01/23/2016 01:37:00 AM,False
Display of Plates,24.0,02/08/2018 12:37:00 PM,False
Speed Related,28.0,01/01/2015 02:41:00 AM,False
Seatbelt,32.0,05/08/2018 03:58:00 PM,False
Administrative Offense,39.0,10/31/2017 02:52:00 PM,False
Display of Plates,49.0,08/05/2016 06:23:23 PM,False
Other,24.0,06/07/2014 02:57:00 PM,True
Registration,22.0,11/10/2016 02:32:00 AM,False
Defective Lights,41.0,03/24/2016 09:27:13 PM,False
Administrative Offense,40.0,04/22/2016 11:48:00 AM,False
Speed Related,20.0,06/09/2017 08:52:00 AM,False
Display of Plates,28.0,09/29/2017 04:21:00 PM,False
Window Tint,39.0,04/12/2018 04:54:00 PM,True
Moving Violation,21.0,03/27/2017 12:21:00 AM,True
Registration,22.0,04/12/2018 10:18:00 AM,True
Window Tint,26.0,02/13/2018 09:30:00 AM,True
Speed Related,39.0,03/02/2014 06:23:00 PM,True
Moving Violation,53.0,09/04/2014 11:36:00 PM,False
Stop Sign,27.0,01/07/2015 09:00:00 AM,False
Other,74.0,04/08/2016 04:45:20 PM,True
Suspended License,28.0,05/11/2014 12:57:00 AM,False
Other/Error,27.0,11/22/2014 12:22:00 AM,True
Defective Lights,34.0,07/11/2016 10:58:09 PM,False
Speed Related,67.0,01/28/2016 11:00:25 AM,True
Defective Lights,54.0,05/04/2017 12:47:00 AM,False
Traffic Control Signal,51.0,04/16/2014 01:11:00 AM,False
Other/Error,26.0,01/14/2015 03:05:00 PM,True
Moving Violation,32.0,07/11/2016 10:20:00 PM,False
Traffic Control Signal,37.0,01/21/2018 01:00:00 AM,False
Traffic Control Signal,19.0,08/19/2014 01:04:00 AM,False
Other,28.0,08/16/2014 08:57:00 PM,True
Speed Related,25.0,12/30/2017 12:53:00 AM,True
Moving Violation,62.0,12/23/2014 07:39:00 PM,False
Other,57.0,06/06/2017 10:45:00 AM,False
Speed Related,24.0,10/13/2017 07:23:00 AM,False
Window Tint,22.0,04/27/2017 04:06:00 PM,False
Display of Plates,50.0,02/17/2016 05:56:06 PM,False
Display of Plates,37.0,07/31/2014 07:05:00 PM,False
Moving Violation,25.0,06/08/2016 10:41:52 AM,False
Defective Lights,45.0,03/03/2017 06:18:00 PM,False
Moving Violation,21.0,04/11/2018 01:21:00 AM,True
Suspended License,29.0,03/10/2014 04:27:00 PM,False
Defective Lights,26.0,11/03/2016 02:32:00 AM,False
Other/Error,26.0,01/13/2015 01:34:00 PM,True
Display of Plates,21.0,06/05/2016 05:32:00 PM,False
Registration,34.0,08/18/2017 08:10:00 AM,False
Registration,32.0,03/31/2018 04:23:00 PM,False
Stop Sign,25.0,06/14/2014 02:49:00 AM,False
Registration,23.0,04/06/2018 05:29:00 PM,False
Speed Related,22.0,11/05/2017 05:47:00 PM,False
Other,28.0,04/28/2017 06:00:00 PM,False
Registration,32.0,09/15/2016 12:52:18 AM,False
Speed Related,52.0,08/14/2017 07:07:00 AM,False
Defective Lights,32.0,04/14/2018 08:20:00 PM,False
Administrative Offense,34.0,01/30/2018 11:15:00 AM,True
Administrative Offense,37.0,04/08/2018 08:48:00 PM,False
Window Tint,21.0,01/08/2014 10:07:00 PM,False
Registration,47.0,08/02/2017 10:35:00 AM,False
Moving Violation,56.0,04/24/2016 12:27:59 AM,False
Administrative Offense,29.0,12/29/2017 10:44:00 AM,False
Stop Sign,17.0,03/27/2018 06:17:00 PM,True
Moving Violation,47.0,02/07/2018 12:00:00 PM,False
Speed Related,27.0,02/13/2015 12:40:00 AM,False
Display of Plates,28.0,07/31/2017 08:39:00 PM,False
Defective Lights,30.0,07/29/2016 09:56:53 PM,True
Registration,25.0,04/20/2018 01:23:00 AM,False
Administrative Offense,36.0,05/19/2017 12:32:00 PM,True
Administrative Offense,49.0,06/06/2017 09:28:00 AM,False
Defective Lights,24.0,01/13/2015 06:27:00 AM,False
Moving Violation,26.0,06/14/2014 07:13:00 PM,True
Administrative Offense,17.0,07/19/2016 05:33:00 PM,True
Other,47.0,06/17/2017 03:41:00 PM,False
Display of Plates,24.0,01/30/2014 05:00:00 PM,False
Speed Related,21.0,01/04/2015 02:27:00 AM,True
Defective Lights,54.0,07/23/2016 12:53:00 AM,False
Registration,30.0,02/20/2016 05:55:00 PM,False
Other,24.0,02/18/2018 05:06:00 PM,False
Other,33.0,07/17/2014 05:20:00 PM,True
Other,40.0,07/17/2014 05:09:00 PM,False
Moving Violation,50.0,02/21/2018 11:40:00 PM,False
Registration,38.0,01/19/2017 06:10:00 PM,False
Defective Lights,22.0,01/15/2016 02:59:00 AM,True
Speed Related,26.0,04/03/2017 12:21:00 PM,True
Display of Plates,36.0,09/01/2014 10:17:00 AM,False
Other,28.0,08/20/2016 07:04:36 PM,False
Moving Violation,52.0,07/03/2014 01:05:00 AM,False
Defective Lights,28.0,03/18/2016 11:27:15 AM,True
Other,28.0,02/11/2017 12:09:00 AM,True
Moving Violation,22.0,12/28/2015 02:48:26 AM,True
Seatbelt,34.0,03/08/2017 05:30:00 PM,False
Moving Violation,37.0,01/15/2018 09:22:00 PM,True
Other,26.0,03/18/2018 04:50:00 PM,False
Unlicensed Operation,51.0,01/25/2018 11:46:00 AM,False
Speed Related,25.0,11/28/2013 12:27:00 AM,False
Unlicensed Operation,23.0,06/15/2017 02:26:00 AM,False
Moving Violation,50.0,11/08/2016 12:49:00 PM,False
Defective Lights,23.0,10/30/2016 02:40:00 AM,False
Administrative Offense,56.0,02/21/2018 10:37:00 AM,False
Stop Sign,24.0,02/09/2014 07:45:00 PM,False
Moving Violation,21.0,06/14/2017 02:42:00 PM,True
Display of Plates,36.0,07/31/2014 12:55:00 PM,True
Moving Violation,37.0,11/28/2015 02:22:00 AM,False
Seatbelt,24.0,11/27/2015 10:17:00 AM,False
Other,20.0,08/31/2016 10:25:20 PM,True
Other,31.0,05/04/2016 08:12:03 PM,True
Display of Plates,24.0,03/04/2015 04:45:00 PM,True
Display of Plates,30.0,03/03/2018 05:07:00 PM,True
Moving Violation,33.0,10/09/2017 07:05:00 PM,True
Speed Related,34.0,10/15/2017 08:38:00 PM,False
Other,26.0,12/24/2017 02:07:00 AM,False
Speed Related,23.0,02/25/2014 09:41:00 AM,False
Moving Violation,32.0,08/24/2014 09:00:00 PM,False
Other,42.0,08/02/2014 11:37:00 AM,False
Speed Related,23.0,04/14/2014 12:09:00 PM,False
Moving Violation,52.0,10/19/2014 03:08:00 AM,True
Defective Lights,21.0,08/25/2016 01:34:00 AM,False
Defective Lights,31.0,08/30/2016 12:53:00 AM,True
Other,58.0,09/01/2017 11:59:00 PM,False
Administrative Offense,22.0,07/06/2016 01:17:55 AM,False
Registration,51.0,07/20/2017 09:03:00 AM,False
Defective Lights,24.0,12/27/2015 12:17:06 AM,False
Defective Lights,41.0,11/14/2013 02:01:00 AM,True
Other,33.0,02/03/2018 03:14:00 PM,True
Defective Lights,18.0,10/01/2013 11:44:00 PM,False
Administrative Offense,29.0,07/14/2016 11:55:46 PM,False
Other,20.0,11/27/2017 12:44:00 PM,False
Display of Plates,22.0,08/06/2017 08:21:00 PM,True
Defective Lights,27.0,02/25/2017 02:32:00 AM,False
Speed Related,19.0,02/12/2017 01:07:00 AM,True
Display of Plates,53.0,02/28/2014 11:54:00 AM,False
Moving Violation,46.0,10/21/2014 11:08:00 AM,True
Other,23.0,12/03/2013 07:15:00 PM,False
Display of Plates,35.0,11/29/2017 09:35:00 PM,True
Speed Related,18.0,09/13/2014 12:14:00 AM,True
Traffic Control Signal,34.0,05/31/2014 05:06:00 AM,False
Display of Plates,42.0,01/19/2018 02:09:00 PM,False
Defective Lights,20.0,02/17/2016 02:51:42 AM,False
Other,27.0,03/13/2017 10:21:00 PM,False
Window Tint,30.0,04/25/2018 06:18:00 PM,False
Display of Plates,22.0,09/12/2017 02:01:00 AM,False
Display of Plates,32.0,01/28/2016 10:30:00 AM,False
Moving Violation,39.0,09/02/2016 01:39:13 AM,False
Speed Related,19.0,03/12/2014 12:23:00 AM,False
Display of Plates,26.0,10/06/2014 02:03:00 PM,False
Other,34.0,11/04/2013 12:58:00 AM,True
Speed Related,25.0,11/26/2014 11:21:00 PM,False
Defective Lights,21.0,07/08/2014 09:19:00 PM,False
Speed Related,26.0,03/14/2014 12:00:00 AM,False
Other,26.0,08/10/2014 01:15:00 AM,False
Traffic Control Signal,41.0,03/22/2018 11:40:00 AM,False
Moving Violation,25.0,04/30/2018 12:40:00 AM,False
Other,22.0,01/24/2016 09:54:00 PM,False
Defective Lights,24.0,07/05/2016 09:59:00 PM,False
Seatbelt,18.0,08/20/2017 04:58:00 PM,False
Speed Related,18.0,07/06/2017 06:00:00 PM,False
Moving Violation,23.0,03/25/2016 06:47:53 PM,True
Registration,36.0,04/18/2018 08:32:00 PM,False
STC Violation,45.0,08/24/2017 08:02:00 PM,False
Other,25.0,03/11/2016 03:04:00 AM,True
Registration,28.0,02/18/2018 06:45:00 PM,False
Other,25.0,04/01/2014 05:56:00 PM,False
Speed Related,35.0,03/29/2017 11:35:00 PM,False
Defective Lights,19.0,07/12/2014 12:03:00 AM,False
Display of Plates,22.0,03/23/2014 05:19:00 PM,False
Traffic Control Signal,19.0,04/15/2014 01:18:00 AM,False
Seatbelt,36.0,11/28/2016 08:10:00 AM,False
Other/Error,32.0,11/02/2014 02:38:00 AM,False
Stop Sign,35.0,04/14/2017 04:23:00 PM,False
Speed Related,28.0,10/22/2013 09:53:00 PM,True
Display of Plates,38.0,08/30/2014 09:44:00 AM,False
Administrative Offense,21.0,04/20/2017 03:00:00 AM,True
Stop Sign,23.0,10/20/2014 06:30:00 PM,True
Defective Lights,20.0,01/31/2015 06:37:00 PM,False
Defective Lights,20.0,08/20/2017 01:01:00 AM,False
Other/Error,22.0,10/16/2014 02:24:00 PM,False
Display of Plates,21.0,11/26/2015 03:15:00 AM,False
Administrative Offense,53.0,09/05/2016 09:50:42 AM,False
Moving Violation,20.0,11/23/2013 02:00:00 AM,True
Speed Related,27.0,05/10/2016 11:47:21 PM,False
Defective Lights,32.0,01/19/2017 05:50:00 PM,False
Suspended License,28.0,01/02/2014 12:00:00 AM,False
Stop Sign,32.0,10/29/2016 08:36:00 PM,False
Equipment Violation,34.0,06/03/2014 04:15:00 PM,False
Other,41.0,06/19/2017 04:20:00 PM,True
Moving Violation,21.0,05/05/2016 09:31:05 PM,True
Registration,31.0,11/02/2016 04:29:00 PM,False
Registration,40.0,01/25/2014 01:24:00 AM,False
Display of Plates,27.0,03/31/2015 02:06:00 AM,False
Administrative Offense,25.0,02/15/2016 03:06:00 AM,False
Defective Lights,23.0,09/08/2016 12:52:47 AM,False
Administrative Offense,31.0,08/12/2016 09:44:37 AM,False
Registration,52.0,05/28/2017 05:34:00 PM,False
Other,28.0,09/26/2014 09:31:00 PM,True
Registration,53.0,05/30/2014 09:08:00 AM,False
Registration,33.0,11/09/2015 09:59:00 PM,False
Defective Lights,23.0,02/03/2018 05:23:00 PM,True
Seatbelt,25.0,07/19/2014 06:22:00 PM,False
Moving Violation,26.0,09/22/2014 01:47:00 PM,False
Defective Lights,36.0,02/21/2018 03:46:00 PM,False
Other,34.0,12/08/2013 03:12:00 AM,False
Stop Sign,27.0,06/09/2017 11:01:00 AM,True
Window Tint,27.0,08/15/2017 09:21:00 AM,False
Speed Related,23.0,03/31/2016 11:49:22 PM,False
Defective Lights,20.0,10/13/2017 08:55:00 PM,True
Other,23.0,03/16/2018 12:04:00 PM,True
Defective Lights,41.0,06/01/2017 11:37:00 PM,False
Moving Violation,18.0,12/06/2017 09:13:00 PM,False
Moving Violation,34.0,06/07/2014 09:28:00 PM,False
Defective Lights,31.0,04/29/2016 12:36:15 AM,True
Other,48.0,06/19/2014 03:14:00 PM,True
Administrative Offense,20.0,03/01/2018 08:32:00 PM,False
Display of Plates,21.0,08/16/2017 05:38:00 PM,False
Moving Violation,39.0,01/21/2017 03:40:00 AM,False
Defective Lights,37.0,10/09/2014 07:58:00 PM,False
Defective Lights,20.0,01/28/2014 11:59:00 PM,True
Moving Violation,45.0,09/25/2017 12:10:00 AM,False
Other,27.0,05/31/2017 02:40:00 PM,False
Other/Error,33.0,01/29/2015 02:38:00 PM,True
Moving Violation,26.0,05/01/2018 04:52:00 PM,False
Other,59.0,08/11/2017 07:26:00 PM,False
Registration,38.0,04/14/2017 05:34:00 PM,False
Seatbelt,40.0,06/11/2017 05:31:00 PM,False
Seatbelt,19.0,11/25/2016 03:36:00 PM,False
Defective Lights,21.0,04/17/2014 02:23:00 AM,False
Display of Plates,21.0,03/15/2018 06:19:00 PM,True
Administrative Offense,37.0,04/08/2018 08:48:00 PM,False
Registration,23.0,08/07/2016 11:02:22 AM,False
Traffic Control Signal,22.0,02/13/2014 12:16:00 AM,True
Speed Related,19.0,03/10/2018 06:38:00 AM,True
Speed Related,21.0,05/06/2016 01:15:00 AM,True
Administrative Offense,25.0,08/16/2016 11:19:19 AM,True
Other,38.0,02/18/2018 07:43:00 PM,True
Registration,42.0,12/01/2013 05:02:00 PM,False
Other,28.0,07/27/2016 04:35:00 PM,False
Registration,37.0,04/22/2017 06:33:00 PM,False
Registration,32.0,05/14/2014 05:23:00 PM,True
Suspended License,37.0,01/31/2015 01:46:00 PM,True
Stop Sign,28.0,11/18/2013 04:40:00 PM,False
Moving Violation,18.0,11/02/2017 02:10:00 AM,True
Registration,47.0,01/26/2017 05:41:00 PM,False
Speed Related,25.0,12/27/2013 09:30:00 AM,False
Window Tint,38.0,05/25/2017 05:15:00 PM,False
Other/Error,26.0,11/27/2014 02:32:00 AM,False
Registration,44.0,09/14/2014 01:03:00 AM,False
Moving Violation,21.0,02/19/2018 01:32:00 AM,False
Suspended License,28.0,03/25/2014 01:07:00 PM,False
Speed Related,32.0,01/27/2017 09:53:00 AM,True
Other,24.0,12/20/2015 02:34:21 AM,False
Registration,29.0,08/09/2017 09:28:00 PM,False
Defective Lights,30.0,11/29/2014 07:33:00 PM,False
Other,19.0,06/04/2014 03:00:00 PM,False
Registration,40.0,01/06/2016 11:19:48 AM,True
Speed Related,25.0,10/31/2017 02:11:00 AM,False
Administrative Offense,48.0,06/25/2017 08:40:00 PM,True
Moving Violation,24.0,07/14/2016 07:39:02 PM,True
Defective Lights,18.0,12/09/2015 04:38:36 PM,False
Registration,49.0,01/14/2017 10:00:00 AM,False
Traffic Control Signal,20.0,10/28/2017 10:48:00 PM,False
Speed Related,41.0,03/23/2016 01:36:14 AM,False
Speed Related,23.0,01/11/2015 10:27:00 PM,False
Other,29.0,02/18/2017 05:08:00 PM,True
Defective Lights,20.0,04/12/2014 12:03:00 AM,False
Traffic Control Signal,19.0,05/21/2017 11:26:00 PM,False
Other,16.0,02/02/2014 07:48:00 PM,True
Administrative Offense,26.0,07/28/2017 03:00:00 PM,False
Other/Error,39.0,12/14/2014 03:59:00 AM,False
Other,36.0,09/10/2014 05:07:00 PM,False
Stop Sign,20.0,10/07/2016 01:32:00 AM,False
Equipment Violation,36.0,01/07/2018 07:28:00 PM,False
Administrative Offense,42.0,05/11/2018 08:09:00 PM,True
Cell Phone,42.0,08/08/2014 05:48:00 PM,False
Defective Lights,21.0,11/15/2016 07:08:00 PM,False
Other,21.0,08/08/2014 08:56:00 PM,False
Registration,47.0,11/21/2014 06:52:00 PM,True
Display of Plates,30.0,09/18/2017 06:56:00 PM,True
Other,45.0,05/26/2014 08:57:00 PM,False
Administrative Offense,19.0,02/04/2018 01:37:00 AM,False
Registration,53.0,04/05/2014 05:06:00 PM,False
Other,17.0,11/26/2016 10:27:00 PM,True
Display of Plates,24.0,06/20/2014 01:54:00 PM,False
Administrative Offense,24.0,12/21/2017 09:30:00 PM,False
Moving Violation,21.0,02/21/2018 12:53:00 AM,True
STC Violation,46.0,07/12/2016 11:07:00 AM,False
Stop Sign,43.0,06/30/2014 11:03:00 AM,False
Speed Related,24.0,05/25/2016 11:08:55 PM,True
Traffic Control Signal,54.0,02/05/2018 08:32:00 PM,True
Stop Sign,38.0,01/20/2017 12:00:00 AM,False
Moving Violation,25.0,04/27/2014 02:42:00 AM,False
Window Tint,27.0,04/26/2016 11:04:00 AM,False
Administrative Offense,28.0,01/16/2016 09:51:00 AM,False
Other,36.0,02/27/2017 10:16:00 AM,True
Other,58.0,10/05/2013 10:30:00 PM,False
Stop Sign,41.0,03/10/2017 06:18:00 PM,False
Stop Sign,20.0,03/19/2015 07:58:00 PM,False
Moving Violation,49.0,11/08/2016 06:13:00 PM,False
Administrative Offense,33.0,12/24/2017 09:55:00 AM,False
Other,23.0,12/12/2013 11:09:00 PM,False
Moving Violation,35.0,10/19/2017 05:50:00 PM,False
Defective Lights,17.0,11/27/2016 12:59:00 AM,True
Other,43.0,01/26/2014 02:10:00 AM,False
Administrative Offense,21.0,10/11/2016 04:51:00 PM,False
Registration,23.0,02/18/2016 12:44:00 AM,False
Defective Lights,19.0,09/20/2014 07:46:00 PM,True
Display of Plates,19.0,02/01/2018 11:42:00 PM,False
Speed Related,51.0,04/23/2018 08:18:00 AM,False
Unlicensed Operation,20.0,03/16/2018 03:15:00 PM,False
Other,23.0,10/17/2015 02:27:08 AM,False
Stop Sign,22.0,11/28/2016 06:53:00 PM,False
Defective Lights,21.0,04/29/2014 09:02:00 PM,False
Speed Related,18.0,07/04/2014 07:58:00 PM,True
Administrative Offense,37.0,04/24/2018 08:13:00 AM,False
Defective Lights,20.0,11/15/2014 09:32:00 PM,False
Other,62.0,05/07/2014 03:14:00 PM,False
Suspended License,44.0,03/24/2015 02:20:00 PM,False
Speed Related,25.0,06/21/2016 07:49:00 PM,True
Defective Lights,35.0,07/12/2016 08:37:09 PM,True
Other/Error,21.0,01/30/2015 11:51:00 PM,False
Registration,48.0,02/23/2014 02:04:00 PM,False
Moving Violation,24.0,05/15/2016 01:02:00 AM,False
Display of Plates,21.0,08/26/2016 07:50:59 PM,False
Other,36.0,02/07/2016 09:28:37 AM,True
Moving Violation,30.0,10/08/2017 12:54:00 PM,True
Speed Related,23.0,06/02/2016 11:05:00 AM,False
Administrative Offense,25.0,12/11/2016 12:48:00 AM,False
Display of Plates,21.0,01/29/2016 01:35:00 AM,True
Defective Lights,30.0,08/31/2017 09:02:00 PM,False
Moving Violation,20.0,06/03/2017 12:31:00 AM,True
Other,28.0,03/31/2017 02:07:00 AM,False
Defective Lights,22.0,02/02/2014 07:37:00 AM,True
Registration,43.0,02/23/2015 10:14:00 AM,False
Display of Plates,21.0,03/20/2018 01:04:00 PM,False
Moving Violation,26.0,11/15/2015 08:23:00 PM,False
Display of Plates,31.0,08/01/2014 10:30:00 PM,False
Moving Violation,45.0,09/01/2017 12:08:00 AM,True
Defective Lights,20.0,04/22/2018 08:52:00 PM,False
Registration,21.0,05/25/2014 02:24:00 AM,False
Moving Violation,32.0,08/24/2016 08:46:00 AM,True
Moving Violation,37.0,09/09/2016 06:42:03 AM,False
Other,29.0,01/10/2017 06:47:00 PM,False
Other/Error,31.0,03/18/2015 11:06:00 AM,False
Other/Error,26.0,02/12/2015 07:08:00 PM,False
Administrative Offense,19.0,04/10/2017 01:45:00 PM,False
Other,47.0,12/12/2013 08:38:00 PM,False
Seatbelt,19.0,03/21/2014 05:25:00 PM,False
Speed Related,20.0,10/12/2013 03:19:00 AM,True
Stop Sign,23.0,11/01/2013 05:50:00 PM,False
Administrative Offense,28.0,02/12/2017 05:14:00 PM,False
Other,18.0,12/01/2013 06:07:00 PM,True
Defective Lights,23.0,09/12/2014 07:16:00 PM,True
Window Tint,18.0,11/14/2013 01:39:00 PM,True
Defective Lights,20.0,01/10/2018 05:03:00 PM,False
Defective Lights,40.0,04/29/2018 08:10:00 PM,False
Speed Related,29.0,11/24/2015 12:20:00 AM,False
Other,28.0,08/16/2014 02:07:00 AM,False
Other,44.0,04/02/2018 04:37:00 PM,False
Stop Sign,40.0,03/27/2018 12:00:00 AM,True
Other,52.0,12/28/2015 12:57:51 AM,False
Speed Related,52.0,10/14/2017 02:17:00 PM,True
Administrative Offense,19.0,03/05/2018 04:42:00 PM,True
Speed Related,21.0,11/02/2015 12:37:00 AM,False
Speed Related,33.0,09/29/2014 08:25:00 PM,True
