Date,Store,Sales,Customers,Open
2015-06-06,23,4332,430,1
2015-07-11,54,8313,746,1
2015-01-17,5,1743,201,1
2015-06-23,25,9788,1439,1
2015-01-21,21,3674,413,1
2015-05-07,2,5382,597,1
2015-07-22,89,5049,553,1
2015-03-24,58,5563,481,1
2015-06-03,86,6530,729,1
2015-07-10,98,5475,457,1
2015-04-22,30,2946,478,1
2015-02-01,39,0,0,0
2015-02-13,3,6018,765,1
2015-04-01,72,4774,475,1
2015-06-22,10,4264,533,1
2015-05-17,39,0,0,0
2015-01-13,92,7040,584,1
2015-05-16,51,7854,566,1
2015-01-19,42,9230,1085,1
2015-03-05,94,8033,693,1
2015-05-26,61,4868,602,1
2015-04-08,87,5980,759,1
2015-02-19,99,5635,487,1
2015-01-24,14,3183,365,1
2015-07-13,20,10240,1048,1
2015-02-02,27,15133,1454,1
2015-03-12,73,4880,540,1
2015-04-11,75,5750,610,1
2015-03-04,58,8065,541,1
2015-04-11,93,3784,371,1
2015-07-09,81,5953,486,1
2015-03-19,73,5052,528,1
2015-02-14,100,9512,871,1
2015-06-14,78,0,0,0
2015-07-25,11,4712,642,1
2015-01-08,13,6405,462,1
2015-01-20,28,3170,400,1
2015-01-17,29,7736,714,1
2015-03-15,68,0,0,0
2015-06-27,7,6519,693,1
2015-04-17,56,8859,576,1
2015-03-03,92,8294,630,1
2015-01-19,55,4236,576,1
2015-02-26,25,9839,1488,1
2015-01-28,77,8157,631,1
2015-01-14,74,6684,850,1
2015-06-14,22,0,0,0
2015-07-14,11,9319,1226,1
2015-04-10,73,4035,442,1
2015-04-11,65,3039,270,1
2015-06-19,83,4294,375,1
2015-03-16,46,7831,827,1
2015-06-02,42,13885,1284,1
2015-03-28,34,8390,995,1
2015-05-31,38,0,0,0
2015-07-05,35,0,0,0
2015-01-30,52,6655,437,1
2015-05-10,90,0,0,0
2015-06-24,18,6034,677,1
2015-02-10,14,5164,650,1
2015-01-27,52,5938,406,1
2015-04-11,11,5550,786,1
2015-06-23,65,4039,407,1
2015-02-21,95,4153,465,1
2015-06-25,33,6533,688,1
2015-04-25,27,6991,817,1
2015-07-21,41,5043,378,1
2015-06-24,44,4191,565,1
2015-04-12,13,0,0,0
2015-05-29,47,8591,1028,1
2015-02-05,86,5152,609,1
2015-01-17,33,8405,874,1
2015-06-12,73,3610,446,1
2015-04-07,27,9576,1225,1
2015-03-27,51,6672,515,1
2015-04-08,64,8157,662,1
2015-05-24,80,0,0,0
2015-02-16,19,9698,797,1
2015-04-29,85,7349,935,1
2015-02-01,13,0,0,0
2015-02-26,63,5254,542,1
2015-05-27,64,8633,676,1
2015-02-20,15,7151,688,1
2015-02-16,57,13599,1170,1
2015-05-27,38,5068,473,1
2015-05-16,52,5936,448,1
2015-05-24,56,0,0,0
2015-02-13,19,6314,684,1
2015-03-21,60,6315,556,1
2015-05-10,72,0,0,0
2015-04-16,66,6042,525,1
2015-03-12,63,5598,528,1
2015-02-28,25,10259,1429,1
2015-01-21,96,3541,494,1
2015-02-10,61,3767,531,1
2015-01-18,15,0,0,0
2015-04-25,51,6467,532,1
2015-05-06,78,4380,533,1
2015-02-23,10,5348,582,1
2015-04-19,16,0,0,0
2015-02-14,8,3765,454,1
2015-06-26,63,5867,571,1
2015-05-17,42,0,0,0
2015-01-23,12,6035,813,1
2015-01-27,42,12152,1207,1
2015-01-23,73,4164,466,1
2015-06-03,77,10288,820,1
2015-06-10,62,6087,683,1
2015-03-12,40,3724,551,1
2015-05-25,5,0,0,0
2015-03-15,21,0,0,0
2015-05-26,77,7625,657,1
2015-07-27,91,7706,643,1
2015-07-21,99,3932,393,1
2015-06-19,8,6773,690,1
2015-02-03,83,4559,379,1
2015-03-05,58,7060,544,1
2015-06-30,67,11870,986,1
2015-05-12,77,5726,519,1
2015-06-09,12,5772,791,1
2015-02-27,1,4708,542,1
2015-05-18,16,11639,1132,1
2015-02-12,7,7296,839,1
2015-01-06,31,7014,635,1
2015-05-14,7,0,0,0
2015-02-22,92,0,0,0
2015-01-19,26,4702,472,1
2015-06-26,96,3642,488,1
2015-01-24,3,3452,381,1
2015-06-04,95,8317,884,1
2015-06-04,72,0,0,0
2015-01-20,11,5971,983,1
2015-02-23,50,2518,260,1
2015-07-27,64,15285,913,1
2015-01-25,86,0,0,0
2015-02-03,73,5937,618,1
2015-04-08,66,4973,437,1
2015-04-20,79,4767,545,1
2015-04-26,54,0,0,0
2015-01-19,46,4074,560,1
2015-02-13,70,5396,638,1
2015-01-30,86,5977,681,1
2015-07-21,69,8753,1161,1
2015-02-01,65,0,0,0
2015-04-07,26,6562,575,1
2015-01-09,33,8238,807,1
2015-06-21,4,0,0,0
2015-05-27,52,5204,357,1
2015-05-28,26,5783,541,1
2015-05-16,92,5968,551,1
2015-04-04,31,9081,905,1
2015-03-24,7,7353,866,1
2015-04-01,66,7751,604,1
2015-01-08,45,5087,391,1
2015-01-14,85,7048,939,1
2015-04-16,55,5735,641,1
2015-06-16,100,9347,709,1
2015-03-27,45,5068,407,1
2015-05-14,67,0,0,0
2015-06-25,68,6243,1003,1
2015-05-21,99,6597,536,1
2015-05-16,75,5963,654,1
2015-02-17,59,6730,650,1
2015-02-18,29,8743,705,1
2015-02-19,12,7904,936,1
2015-07-11,74,4115,577,1
2015-06-09,15,5109,571,1
2015-04-20,2,4184,511,1
2015-07-05,9,0,0,0
2015-05-06,91,5059,507,1
2015-05-13,35,11459,945,1
2015-07-26,51,0,0,0
2015-07-24,74,4377,638,1
2015-01-14,23,4934,415,1
2015-06-10,67,7313,764,1
2015-05-31,70,0,0,0
2015-01-24,42,6564,710,1
2015-02-06,77,9096,759,1
2015-07-05,65,0,0,0
2015-03-05,54,6956,662,1
2015-05-28,81,5582,438,1
2015-01-10,8,2763,345,1
2015-05-14,24,0,0,0
2015-04-21,3,5756,678,1
2015-05-01,19,0,0,0
2015-05-31,18,0,0,0
2015-04-02,76,13377,1203,1
2015-03-08,16,0,0,0
2015-07-09,23,4986,458,1
2015-03-14,95,4660,489,1
2015-03-14,43,4076,387,1
2015-02-22,81,0,0,0
2015-05-22,65,5390,480,1
2015-01-25,25,0,0,0
2015-04-28,6,5458,546,1
2015-01-16,60,9504,823,1
2015-02-25,30,3327,513,1
2015-06-05,4,10416,1404,1
2015-05-01,26,0,0,0
2015-01-04,86,0,0,0
2015-02-14,36,9351,1066,1
2015-03-27,50,3597,359,1
2015-06-26,80,7223,553,1
2015-05-05,33,9152,822,1
2015-02-01,52,0,0,0
2015-05-18,25,13977,1788,1
2015-02-05,36,9460,1057,1
2015-01-06,41,0,0,0
2015-07-18,38,6351,562,1
2015-01-25,83,0,0,0
2015-01-13,25,11813,1711,1
2015-03-22,85,12561,1780,1
2015-06-23,30,3584,581,1
2015-01-23,95,5050,664,1
2015-06-04,71,0,0,0
2015-04-24,40,3811,504,1
2015-03-11,26,4894,427,1
2015-03-21,2,2922,367,1
2015-06-25,47,6165,854,1
2015-05-05,46,6038,666,1
2015-06-01,57,15590,1225,1
2015-04-18,30,3362,566,1
2015-01-05,72,7577,727,1
2015-06-25,17,4403,673,1
2015-02-17,14,7074,732,1
2015-04-22,17,4984,698,1
2015-07-05,53,0,0,0
2015-01-25,38,0,0,0
2015-02-12,49,6530,469,1
2015-01-27,90,9030,1080,1
2015-03-11,22,3953,482,1
2015-06-17,86,5847,678,1
2015-05-15,36,12153,1220,1
2015-04-21,53,4516,526,1
2015-04-24,97,5332,637,1
2015-07-27,10,7212,662,1
2015-05-02,85,6463,941,1
2015-04-05,59,0,0,0
2015-05-07,20,10781,1110,1
2015-02-25,10,4347,565,1
2015-07-26,28,0,0,0
2015-04-30,24,16657,1268,1
2015-01-06,22,0,0,0
2015-04-12,38,0,0,0
2015-01-08,70,6056,602,1
2015-01-01,17,0,0,0
2015-03-07,9,6224,582,1
2015-05-25,94,0,0,0
2015-01-06,86,5782,694,1
2015-01-02,51,6510,496,1
2015-02-23,48,3265,382,1
2015-02-22,6,0,0,0
2015-01-18,60,0,0,0
2015-04-04,83,4178,354,1
2015-06-30,37,8478,745,1
2015-06-19,96,5131,536,1
2015-03-21,41,5962,437,1
2015-06-28,79,0,0,0
2015-05-23,40,4760,657,1
2015-02-06,55,5368,657,1
2015-02-20,46,6524,732,1
2015-07-20,15,6898,671,1
2015-02-12,9,5883,558,1
2015-03-11,9,5868,573,1
2015-05-27,10,6046,629,1
2015-01-24,90,5349,667,1
2015-01-03,7,4960,516,1
2015-05-20,93,6975,614,1
2015-07-10,60,8676,747,1
2015-04-08,31,5368,541,1
2015-05-05,3,8719,818,1
2015-02-19,70,6999,718,1
2015-07-21,44,3869,497,1
2015-05-19,32,4572,535,1
2015-01-23,31,5602,578,1
2015-06-30,74,8983,1051,1
2015-01-06,67,0,0,0
2015-05-19,9,8863,718,1
2015-07-09,97,7957,769,1
2015-07-13,62,8362,836,1
2015-04-25,42,7869,878,1
2015-01-02,87,4831,584,1
2015-03-18,30,4779,657,1
2015-03-27,72,3166,399,1
2015-03-01,15,0,0,0
2015-04-26,76,0,0,0
2015-05-20,37,6812,704,1
2015-01-07,56,7423,480,1
2015-03-11,44,4156,547,1
2015-02-04,35,11549,808,1
2015-06-29,1,5197,541,1
2015-01-17,88,2201,211,1
2015-04-22,67,6533,723,1
2015-06-05,5,5431,595,1
2015-05-19,89,6746,641,1
2015-04-28,44,6514,694,1
2015-04-02,42,15457,1437,1
2015-07-05,8,0,0,0
2015-02-04,12,8772,947,1
2015-06-08,55,4767,585,1
2015-04-10,84,10638,1178,1
2015-01-30,22,4977,555,1
2015-01-03,60,5325,490,1
2015-06-20,28,1830,216,1
2015-06-22,26,5458,493,1
2015-02-14,12,6580,812,1
2015-03-16,36,11349,1300,1
2015-05-09,29,8506,733,1
2015-01-23,70,5503,643,1
2015-05-15,71,9576,869,1
2015-03-14,90,7431,894,1
2015-03-19,90,8457,1032,1
2015-03-05,34,7909,963,1
2015-01-27,25,11614,1611,1
2015-03-22,51,0,0,0
2015-02-20,100,8099,667,1
2015-06-07,40,0,0,0
2015-02-21,69,6761,944,1
2015-04-16,90,9087,1076,1
2015-02-13,96,4381,484,1
2015-01-09,42,10507,1006,1
2015-03-10,25,9544,1458,1
2015-07-18,84,10909,1184,1
2015-07-17,66,6524,550,1
2015-02-02,13,5859,435,1
2015-01-23,22,4214,480,1
2015-05-28,90,7790,886,1
2015-07-12,16,0,0,0
2015-05-27,3,5589,644,1
2015-06-08,69,8468,1130,1
2015-05-29,44,5824,650,1
2015-07-18,87,4708,571,1
2015-04-03,49,0,0,0
2015-06-13,88,2263,229,1
2015-03-07,50,3763,354,1
2015-03-02,82,13561,1067,1
2015-02-07,23,5326,475,1
2015-03-14,71,6134,531,1
2015-06-26,4,7684,1076,1
2015-05-02,43,6231,566,1
2015-03-07,65,3008,252,1
2015-02-03,12,8646,957,1
2015-01-01,100,0,0,0
2015-06-12,32,3252,431,1
2015-04-21,67,5911,728,1
2015-01-03,93,2779,281,1
2015-06-28,51,0,0,0
2015-07-26,4,0,0,0
2015-01-02,72,3583,396,1
2015-02-02,17,11029,1139,1
2015-05-14,17,0,0,0
2015-04-20,11,6556,1085,1
2015-03-18,77,7235,598,1
2015-02-01,32,0,0,0
2015-03-06,97,7916,780,1
2015-06-19,29,8746,735,1
2015-02-09,100,7018,625,1
2015-06-04,42,0,0,0
2015-02-07,17,2533,361,1
2015-06-16,75,6614,638,1
2015-06-27,57,5787,592,1
2015-07-03,6,4594,535,1
2015-07-02,8,8658,981,1
2015-01-27,36,7276,902,1
2015-03-29,41,0,0,0
2015-06-20,7,5572,619,1
2015-06-01,61,7480,736,1
2015-02-20,5,4658,555,1
2015-03-15,39,0,0,0
2015-04-14,42,12510,1229,1
2015-07-19,98,0,0,0
2015-05-29,85,6678,864,1
2015-05-15,29,8473,732,1
2015-02-15,36,0,0,0
2015-01-19,27,7962,962,1
2015-05-13,86,5348,667,1
2015-07-25,5,2030,228,1
2015-03-24,42,8707,1021,1
2015-03-10,27,6935,920,1
2015-03-27,71,7783,668,1
2015-05-27,48,3668,393,1
2015-05-07,28,5012,576,1
2015-01-30,55,5691,654,1
2015-05-26,40,4431,596,1
2015-01-02,76,10097,1015,1
2015-07-23,3,5702,655,1
2015-03-27,35,8251,625,1
2015-02-25,37,4332,507,1
2015-07-03,78,4544,553,1
2015-01-27,93,6088,605,1
2015-01-28,48,3713,368,1
2015-03-22,42,0,0,0
2015-01-10,68,5911,897,1
2015-02-26,6,3948,476,1
2015-04-30,49,10634,764,1
2015-06-06,89,4227,431,1
2015-04-14,55,6644,746,1
2015-06-08,28,4073,501,1
2015-03-02,40,4450,588,1
2015-04-28,41,6744,443,1
2015-07-02,9,8395,668,1
2015-05-16,1,4431,505,1
2015-07-03,12,7311,845,1
2015-02-25,36,7399,930,1
2015-06-09,14,5622,656,1
2015-03-01,14,0,0,0
2015-05-20,89,6063,543,1
2015-06-03,100,9747,743,1
2015-04-08,3,6253,722,1
2015-02-24,53,4045,493,1
2015-02-19,2,5842,627,1
2015-07-20,35,8752,660,1
2015-03-01,33,0,0,0
2015-05-19,50,5070,416,1
2015-03-30,39,8608,893,1
2015-02-18,7,8775,890,1
2015-06-29,90,12721,1297,1
2015-03-19,75,6035,623,1
2015-03-09,50,2895,275,1
2015-03-09,83,3588,344,1
2015-06-22,72,3470,411,1
2015-03-06,4,10130,1346,1
2015-02-25,40,3185,440,1
2015-02-14,3,4221,498,1
2015-02-13,48,2909,376,1
2015-07-16,96,6313,599,1
2015-01-30,16,9546,921,1
2015-06-13,25,8235,1209,1
2015-03-24,64,8093,649,1
2015-02-12,36,7379,905,1
2015-05-15,75,6809,764,1
2015-01-02,75,6436,689,1
2015-01-09,25,10233,1536,1
2015-05-05,72,5664,548,1
2015-02-26,88,5276,563,1
2015-03-27,14,4831,596,1
2015-07-01,84,17619,1545,1
2015-03-30,55,7760,813,1
2015-03-10,3,5223,677,1
2015-04-21,56,5789,462,1
2015-03-13,39,3745,504,1
2015-03-09,62,6527,765,1
2015-03-02,65,7718,616,1
2015-03-03,39,6700,780,1
2015-01-19,25,9832,1559,1
2015-02-24,51,5037,384,1
2015-01-22,21,3611,391,1
2015-02-09,3,5027,643,1
2015-03-19,28,4865,578,1
2015-02-22,37,0,0,0
2015-01-05,20,11203,1019,1
2015-04-24,32,3526,437,1
2015-03-12,42,8607,984,1
2015-03-10,77,5709,524,1
2015-05-16,61,4797,619,1
2015-02-12,83,2632,268,1
2015-06-08,37,4990,558,1
2015-02-21,90,7080,945,1
2015-06-28,82,0,0,0
2015-01-25,73,0,0,0
2015-01-21,2,4524,606,1
2015-05-02,66,7245,636,1
2015-01-11,30,0,0,0
2015-02-04,31,6402,629,1
2015-06-28,56,0,0,0
2015-02-28,47,7005,867,1
2015-07-10,36,8277,974,1
2015-07-16,55,5313,609,1
2015-03-24,40,3533,497,1
2015-02-19,94,7231,630,1
2015-07-06,91,3743,442,1
2015-01-12,91,6351,626,1
2015-03-26,6,3930,465,1
2015-01-30,88,6880,692,1
2015-05-25,48,0,0,0
2015-05-25,84,0,0,0
2015-04-11,89,4712,448,1
2015-06-16,36,11218,1155,1
2015-01-03,19,3946,351,1
2015-05-26,99,5219,467,1
2015-02-16,31,6784,609,1
2015-07-13,30,5312,723,1
2015-01-04,20,0,0,0
2015-05-13,40,3659,572,1
2015-02-09,58,5583,476,1
2015-04-07,49,7135,546,1
2015-02-06,22,5451,573,1
2015-01-17,62,3519,358,1
2015-02-19,43,8402,681,1
2015-06-16,69,10478,1236,1
2015-05-04,98,7714,592,1
2015-02-10,16,7013,865,1
2015-06-29,2,7961,734,1
2015-02-07,19,4806,453,1
2015-03-19,13,4526,351,1
2015-06-04,12,8360,958,1
2015-05-29,54,8197,750,1
2015-02-15,43,0,0,0
2015-07-05,44,0,0,0
2015-01-14,36,8410,973,1
2015-05-23,83,3298,300,1
2015-01-08,55,5627,645,1
2015-02-20,90,7661,920,1
2015-02-11,50,3233,332,1
2015-01-11,78,0,0,0
2015-02-25,77,5209,510,1
2015-04-02,30,6429,891,1
2015-04-14,100,8194,664,1
2015-01-25,48,0,0,0
2015-01-22,89,4590,539,1
2015-05-25,46,0,0,0
2015-05-06,51,7782,496,1
2015-05-10,10,0,0,0
2015-04-19,97,0,0,0
2015-04-02,6,7520,790,1
2015-04-15,2,7132,850,1
2015-03-20,12,8440,918,1
2015-07-09,43,5115,501,1
2015-06-23,37,4368,536,1
2015-03-26,82,7803,816,1
2015-07-04,61,4417,570,1
2015-06-17,71,10307,781,1
2015-06-05,30,4684,669,1
2015-03-27,44,4550,576,1
2015-07-19,89,0,0,0
2015-03-16,12,11828,1170,1
2015-04-06,46,0,0,0
2015-06-11,41,4700,355,1
2015-05-18,37,8582,768,1
2015-05-03,19,0,0,0
2015-01-07,14,6483,709,1
2015-04-12,5,0,0,0
2015-07-05,99,0,0,0
2015-07-01,49,8451,549,1
2015-05-18,58,10348,706,1
2015-01-19,58,5548,466,1
2015-01-13,55,6438,684,1
2015-03-31,7,11956,969,1
2015-01-22,25,9207,1407,1
2015-04-15,76,9054,876,1
2015-04-04,41,10181,750,1
2015-03-09,37,4212,490,1
2015-03-15,76,0,0,0
2015-03-04,51,6606,442,1
2015-07-17,75,7778,766,1
2015-01-17,85,4068,573,1
2015-01-08,80,7733,592,1
2015-02-05,77,7566,657,1
2015-07-09,12,6090,765,1
2015-03-11,79,4328,517,1
2015-07-24,16,7781,888,1
2015-02-15,19,0,0,0
2015-07-08,71,7523,645,1
2015-07-01,66,5586,468,1
2015-06-25,54,4981,490,1
2015-04-18,94,5690,539,1
2015-07-02,80,7936,599,1
2015-03-16,87,8575,990,1
2015-02-13,73,4141,487,1
2015-06-02,41,5921,421,1
2015-01-04,21,0,0,0
2015-05-12,100,6330,558,1
2015-06-25,9,6674,620,1
2015-03-28,41,5992,440,1
2015-06-24,3,5448,633,1
2015-06-05,2,4938,532,1
2015-05-08,21,6687,587,1
2015-04-08,99,4584,423,1
2015-01-31,53,4774,451,1
2015-02-17,74,7802,980,1
2015-01-02,31,5807,587,1
2015-02-16,85,8644,1065,1
2015-01-28,41,5598,405,1
2015-05-12,71,7485,689,1
2015-01-23,39,3241,448,1
2015-06-21,12,0,0,0
2015-03-25,53,4324,464,1
2015-02-17,43,8323,672,1
2015-06-21,13,0,0,0
2015-03-27,41,6219,433,1
2015-07-10,5,4252,530,1
2015-05-22,11,7455,1045,1
2015-02-19,73,5165,542,1
2015-05-24,6,0,0,0
2015-03-24,79,4589,523,1
2015-06-14,59,0,0,0
2015-01-05,61,6727,833,1
2015-02-11,84,12852,1517,1
2015-07-14,68,9346,1252,1
2015-07-05,12,0,0,0
2015-02-18,14,6106,679,1
2015-07-27,58,10750,660,1
2015-03-21,88,1890,180,1
2015-06-03,90,11281,1297,1
2015-01-01,18,0,0,0
2015-03-08,4,0,0,0
2015-03-02,52,9365,558,1
2015-02-26,92,4780,439,1
2015-04-23,29,6262,601,1
2015-05-04,22,6671,666,1
2015-05-30,26,7083,616,1
2015-03-13,4,8271,1150,1
2015-03-28,50,4036,389,1
2015-05-05,56,8219,525,1
2015-07-16,39,5557,654,1
2015-01-05,17,10298,1130,1
2015-04-30,89,7730,764,1
2015-03-13,80,6974,583,1
2015-03-20,98,6580,525,1
2015-02-06,16,8575,918,1
2015-04-07,52,6330,475,1
2015-06-01,40,4772,623,1
2015-03-03,89,7454,766,1
2015-01-21,49,4507,414,1
2015-07-15,37,7088,668,1
2015-03-16,57,15262,1290,1
2015-01-25,14,0,0,0
2015-03-16,61,6748,700,1
2015-01-21,7,6292,731,1
2015-02-04,80,7148,516,1
2015-06-22,15,5513,587,1
2015-04-06,8,0,0,0
2015-05-29,84,13887,1415,1
2015-02-06,60,9621,828,1
2015-01-02,55,4779,602,1
2015-01-29,28,4967,563,1
2015-04-03,76,0,0,0
2015-07-18,10,5761,550,1
2015-05-10,25,0,0,0
2015-03-09,52,5363,362,1
2015-03-24,28,3968,503,1
2015-02-18,100,8381,673,1
2015-03-02,98,7664,555,1
2015-05-28,70,5806,635,1
2015-04-05,81,0,0,0
2015-05-04,73,7000,697,1
2015-07-21,80,5608,496,1
2015-02-05,87,5951,727,1
2015-05-08,50,4545,395,1
2015-02-13,16,7215,873,1
2015-03-07,18,4684,509,1
2015-06-22,7,7917,922,1
2015-01-26,18,9066,883,1
2015-03-04,11,8625,1154,1
2015-03-01,5,0,0,0
2015-02-16,99,7282,562,1
2015-02-25,70,5009,550,1
2015-02-23,82,6484,675,1
2015-07-04,69,6638,843,1
2015-07-23,37,5196,660,1
2015-01-25,9,0,0,0
2015-07-06,47,7258,962,1
2015-03-30,34,10685,1152,1
2015-02-02,91,6008,577,1
2015-05-05,6,5608,566,1
2015-03-09,13,3296,290,1
2015-07-22,3,5414,607,1
2015-05-28,55,4916,608,1
2015-02-10,63,5085,493,1
2015-01-24,63,7159,686,1
2015-03-26,61,3470,472,1
2015-01-03,51,6919,515,1
2015-04-16,92,7307,623,1
2015-03-05,16,8418,928,1
2015-07-01,60,10471,935,1
2015-03-15,42,0,0,0
2015-01-28,19,7879,701,1
2015-04-26,9,0,0,0
2015-07-26,75,0,0,0
2015-04-28,13,6831,439,1
2015-01-05,83,5363,421,1
2015-05-13,94,7712,745,1
2015-06-11,66,5018,448,1
2015-06-10,98,4122,405,1
2015-02-23,78,2557,394,1
2015-04-18,8,3834,405,1
2015-01-24,81,7668,614,1
2015-01-15,52,6407,435,1
2015-01-05,88,10818,952,1
2015-04-10,5,4064,514,1
2015-06-01,4,13727,1695,1
2015-02-18,19,6799,683,1
2015-05-19,5,5957,634,1
2015-07-15,30,4412,627,1
2015-02-12,79,4767,548,1
2015-03-21,85,5460,775,1
2015-03-07,79,4435,470,1
2015-02-13,28,5101,573,1
2015-04-02,66,8215,694,1
2015-03-05,65,6529,512,1
2015-06-02,94,10632,788,1
2015-04-06,10,0,0,0
2015-02-07,32,2258,269,1
2015-02-25,52,4221,305,1
2015-03-21,65,2981,256,1
2015-03-05,98,5299,460,1
2015-06-10,47,6118,875,1
2015-04-15,63,6696,543,1
2015-03-10,45,3593,298,1
2015-07-23,62,5643,657,1
2015-04-29,23,6907,550,1
2015-04-13,70,9987,863,1
2015-03-03,96,7551,764,1
2015-01-21,24,7661,732,1
2015-02-05,48,3804,392,1
2015-01-14,46,5427,634,1
2015-04-12,99,0,0,0
2015-02-25,2,4666,653,1
2015-05-22,78,3895,485,1
2015-03-23,32,3759,467,1
2015-06-10,86,3590,507,1
2015-03-22,5,0,0,0
2015-02-10,67,6492,775,1
2015-02-21,80,8926,705,1
2015-01-19,47,6398,921,1
2015-01-18,16,0,0,0
2015-02-06,65,5558,453,1
2015-02-11,57,6483,665,1
2015-06-17,56,8083,523,1
2015-02-09,76,7218,785,1
2015-04-02,10,6725,724,1
2015-07-25,20,6588,643,1
2015-05-22,31,5642,591,1
2015-03-25,51,5661,397,1
2015-03-16,91,6682,606,1
2015-06-03,44,7389,779,1
2015-06-17,11,8557,1174,1
2015-04-16,16,8743,941,1
2015-03-22,63,0,0,0
2015-03-03,53,6170,632,1
2015-06-19,71,9988,812,1
2015-05-27,19,6518,674,1
2015-02-09,66,5519,485,1
2015-04-05,73,0,0,0
2015-01-10,89,4722,467,1
2015-04-14,85,7525,1019,1
2015-05-18,42,12304,1267,1
2015-03-01,66,0,0,0
2015-03-23,60,7008,673,1
2015-05-27,4,8305,1177,1
2015-06-11,15,5911,588,1
2015-01-23,50,3638,330,1
2015-06-02,26,8588,627,1
2015-03-06,89,7139,718,1
2015-02-19,79,5663,549,1
2015-05-14,43,0,0,0
2015-07-18,54,8074,751,1
2015-03-21,90,7048,882,1
2015-01-16,82,10586,969,1
2015-04-29,38,8163,668,1
2015-04-30,7,12603,1162,1
2015-05-01,82,0,0,0
2015-06-26,92,5240,481,1
2015-01-16,26,7956,619,1
2015-04-19,67,0,0,0
2015-02-01,97,0,0,0
2015-02-20,55,5151,643,1
2015-04-25,18,4612,465,1
2015-01-03,26,5900,520,1
2015-01-06,3,8739,869,1
2015-03-17,83,4661,373,1
2015-07-27,84,16104,1412,1
2015-02-17,75,5298,579,1
2015-02-04,90,9471,1127,1
2015-03-16,43,9565,796,1
2015-04-24,66,5115,485,1
2015-02-10,77,5615,547,1
2015-01-30,54,10837,952,1
2015-04-02,47,12242,1371,1
2015-05-05,38,7434,580,1
2015-06-21,100,0,0,0
2015-07-21,76,7792,824,1
2015-07-26,99,0,0,0
2015-01-16,69,9381,1187,1
2015-04-14,76,9972,968,1
2015-04-02,22,6140,614,1
2015-01-11,20,0,0,0
2015-06-01,56,10423,628,1
2015-06-15,45,8196,548,1
2015-05-24,47,0,0,0
2015-05-30,87,5311,618,1
2015-02-12,98,4241,408,1
2015-06-19,77,8722,677,1
2015-06-21,35,0,0,0
2015-05-18,69,10899,1255,1
2015-06-04,26,7794,601,1
2015-04-05,31,0,0,0
2015-07-06,99,5201,477,1
2015-05-08,54,9728,802,1
2015-05-01,31,0,0,0
2015-02-15,72,0,0,0
2015-01-17,3,4610,492,1
2015-01-09,66,7091,560,1
2015-04-19,19,0,0,0
2015-02-03,33,8622,801,1
2015-07-27,73,5895,532,1
2015-05-25,98,0,0,0
2015-03-24,18,5894,689,1
2015-05-25,90,0,0,0
2015-01-28,6,6077,621,1
2015-07-23,11,6151,914,1
2015-06-17,18,8194,842,1
2015-07-27,42,12420,1155,1
2015-03-15,96,0,0,0
2015-06-09,25,9798,1483,1
2015-04-10,95,5675,738,1
2015-05-01,5,0,0,0
2015-05-19,10,6514,619,1
2015-01-22,61,3312,485,1
2015-04-03,97,0,0,0
2015-04-12,27,0,0,0
2015-04-02,100,10479,879,1
2015-01-15,100,8042,670,1
2015-06-07,78,0,0,0
2015-03-12,47,6526,840,1
2015-06-08,87,6216,843,1
2015-03-19,22,5347,592,1
2015-01-14,61,5398,576,1
2015-02-26,94,5822,583,1
2015-05-10,4,0,0,0
2015-02-01,20,0,0,0
2015-05-25,77,0,0,0
2015-06-08,12,6382,861,1
2015-06-30,94,10792,732,1
2015-03-12,20,8302,970,1
2015-02-13,14,4736,619,1
2015-05-30,6,3756,394,1
2015-07-02,29,7713,664,1
2015-07-08,60,9718,816,1
2015-05-17,82,0,0,0
2015-07-20,7,10159,1112,1
2015-03-10,74,5205,735,1
2015-05-08,20,8220,825,1
2015-04-03,18,0,0,0
2015-03-05,49,6917,528,1
2015-05-21,92,7209,566,1
2015-07-05,7,0,0,0
2015-04-20,12,6416,880,1
2015-07-25,70,5470,550,1
2015-06-18,68,6588,1052,1
2015-05-28,19,6859,668,1
2015-01-26,78,5576,604,1
2015-05-12,35,9260,721,1
2015-02-19,76,9423,942,1
2015-05-18,40,4490,586,1
2015-05-27,43,5943,587,1
2015-03-12,46,4080,554,1
2015-01-24,29,6461,546,1
2015-04-30,6,7287,760,1
2015-01-03,29,7627,683,1
2015-07-19,17,0,0,0
2015-07-05,1,0,0,0
2015-07-23,79,4444,489,1
2015-05-27,100,7407,619,1
2015-05-01,32,0,0,0
2015-07-20,3,5798,671,1
2015-06-22,43,5993,504,1
2015-04-27,74,8258,1006,1
2015-05-06,28,5301,550,1
2015-05-26,96,5928,654,1
2015-05-17,9,0,0,0
2015-05-29,21,5004,454,1
2015-06-28,32,0,0,0
2015-05-28,40,3764,527,1
2015-07-16,98,6173,498,1
2015-03-29,98,0,0,0
2015-02-07,9,7299,627,1
2015-01-22,70,4970,563,1
2015-03-08,27,0,0,0
2015-01-29,65,5421,460,1
2015-01-03,62,3399,374,1
2015-02-01,15,0,0,0
2015-04-19,28,0,0,0
2015-03-02,56,10205,635,1
2015-02-02,8,8679,966,1
2015-03-09,4,8284,1159,1
2015-02-07,7,6172,597,1
2015-03-24,78,2876,431,1
