User-ID,Location,Age
55227,"santa clarita, california, usa",
55229,"red oak, texas, usa",
55232,"yellowknife, northwest territories, canada",
55234,"je m`en fous., virginia, usa",
55237,"seattle, washington, usa",
55242,"whitby, ontario, canada",30.0
55243,"baker city, oregon, usa",63.0
55244,"riva san vitale, ticino, switzerland",
55247,"mittagong, new south wales, australia",
55253,"dayton, ohio, usa",16.0
55268,"ithaca, new york, usa",
55270,"bakersfield, california, usa",
55272,"panama city, florida, usa",
55280,"grove city, pennsylvania, usa",
55282,"novi, michigan, usa",32.0
55324,"paradise valley, arizona, usa",
55333,"irvine, california, usa",
55334,"bangor area, maine, usa",
55336,"rochester, new york, usa",
55341,"stoney creek, ontario, canada",33.0
55347,"los angeles, california, usa",
55351,"middle island, new york, usa",54.0
55356,"houston, texas, usa",
55359,"long branch, new jersey, usa",
55362,"charlottesville, virginia, usa",
55367,"new york, new york, usa",27.0
55371,"wellesley, massachusetts, usa",46.0
55372,"center, texas, usa",43.0
55375,"kitchener, ontario, canada",18.0
55376,"olympia, washington, usa",47.0
55377,"allen, texas, usa",48.0
55379,"pflugerville, texas, usa",33.0
55394,"pineville, louisiana, usa",
55395,"prairie du rocher, , usa",35.0
55398,"cheyenne, oklahoma, usa",
55399,"carmel, new york, usa",33.0
55400,"concord, massachusetts, usa",
55403,"houston, texas, usa",40.0
55404,"arnol, missouri, usa",46.0
55407,"richmond, virginia, usa",
55408,"newport, north carolina, usa",
55409,"glasgow, scotland, united kingdom",31.0
55412,"portland, oregon, usa",45.0
55414,"albuquerque, new mexico, usa",
55416,"muenchen, bayern, germany",27.0
55418,"washington, pennsylvania, usa",33.0
55419,"cassville, missouri, usa",
55421,"highlands ranch, colorado, usa",
55422,"arlington, virginia, usa",
55423,"washington, dc, usa",22.0
55430,"locust grove, virginia, usa",
55432,"greenbelt, maryland, canada",
55434,"rumford, rhode island, usa",54.0
55435,"winnetka, california, usa",69.0
55438,"lexington, kentucky, usa",42.0
55441,"wynantskill, new york, usa",32.0
55445,"penang, penang, malaysia",
55448,"cleveland, ohio, usa",
55454,"somerville, massachusetts, usa",32.0
55457,"woodbury, minnesota, usa",63.0
55458,"san francisco, california, usa",44.0
55469,"white plains, new york, usa",15.0
55470,"nuertingen, baden-wuerttemberg, germany",28.0
55476,"gap, provence alpes cote d`azur, france",24.0
55486,"mt. prospect, illinois, usa",
55487,"clearwater, florida, usa",37.0
55490,"rapid city, south dakota, usa",25.0
55492,"antioch, illinois, usa",43.0
55493,"chatham, ontario, canada",35.0
55498,"cleveland, ohio, usa",58.0
55502,"dingmans ferry, pennsylvania, usa",16.0
55505,"san francisco, california, usa",
55511,"toronto, ontario, canada",
55516,"st. louis, missouri, usa",
55518,"saint cloud, florida, usa",18.0
55522,"sfo, california, usa",
55523,"berkeley, california, usa",25.0
55535,"barrington, illinois, usa",21.0
55537,"la, california, usa",23.0
55539,"healdsburg, california, usa",
55542,"toronto, ontario, canada",
55548,"chamblee, georgia, usa",
55549,"lisboa, lisboa, portugal",26.0
55550,"northern, virginia, usa",42.0
55559,"jonesboro, georgia, usa",34.0
55560,"nampa, idaho, usa",30.0
55561,"seattle, washington, usa",
55562,"san leandro, california, usa",
55563,"levittown, pennsylvania, usa",38.0
55565,"clermont-ferrand, n/a, france",25.0
55579,"ames, iowa, usa",
55582,"new york, new york, usa",34.0
55583,"ettelbruck, luxembourg, luxembourg",25.0
55591,"calgary, alberta, canada",19.0
55593,"kirkland, washington, usa",16.0
55603,"san antonio de padua, buenos aires, argentina",23.0
55607,"washington, dc, usa",
55615,"worthington, minnesota, usa",
55620,"oakland, illinois, usa",37.0
55622,"metairie, louisiana, usa",35.0
55630,"pocono summit, pennsylvania, usa",56.0
55631,"taylors, south carolina, usa",
55637,"ann arbor, michigan, usa",
55641,"mountain view, california, usa",
55647,"berlin, new jersey, usa",
55648,"milton, massachusetts, usa",28.0
55653,"houston, texas, usa",21.0
55655,"wausau, wisconsin, usa",70.0
55660,"riverton, new jersey, usa",
55665,"austin, texas, usa",
55669,"iowa city, iowa, usa",21.0
55670,"socorro, new mexico, usa",
55671,"royal oak, michigan, usa",
55678,"jakarta, jakarta, indonesia",29.0
55681,"manistee, michigan, usa",38.0
55683,"aurora, illinois, usa",
55687,"state college, pennsylvania, usa",24.0
55688,"wilmette, illinois, usa",75.0
55696,"houston, texas, usa",
55700,"oswestry, england, united kingdom",50.0
55703,"bad vilbel, hessen, germany",34.0
55711,"visalia, california, usa",36.0
55716,"sacramento, california, usa",
55720,"columbia, missouri, usa",34.0
55729,"hudson, wisconsin, usa",24.0
55732,"st. louis, missouri, usa",
55734,"calgary, alberta, canada",37.0
55737,"langley, washington, usa",
55750,"belleville, illinois, usa",
55751,"hesperia, california, usa",
55756,"panama city beach, florida, usa",50.0
55757,"erie, pennsylvania, usa",44.0
55758,"ray, ohio, usa",26.0
55760,"sherman, texas, usa",20.0
55761,"anchorage, alaska, usa",20.0
55765,"dickinson, texas, usa",65.0
55767,"st. louis, missouri, usa",37.0
55772,"petaluma, california, usa",47.0
55776,"glencoe, illinois, usa",18.0
55777,"villa park, illinois, usa",51.0
55779,"aubrey, texas, usa",43.0
55780,"austin, texas, usa",36.0
55781,"euless, texas, usa",39.0
55783,"springfield, massachusetts, usa",44.0
55784,"yuma, arizona, usa",49.0
55787,"fortuna, california, usa",
55789,"pittsburgh, pennsylvania, usa",35.0
55793,"sunderland, massachusetts, usa",28.0
55799,"scarborough, ontario, canada",
55810,"maple ridge, british columbia, canada",35.0
55811,"scottsdale, arizona, usa",
55817,"des moines, iowa, usa",47.0
55821,"millersville, pennsylvania, usa",41.0
55824,"grand rapids, michigan, usa",
55825,"vancouver, british columbia, canada",32.0
55826,"singapore, singapore,",24.0
55839,"deltona, florida, usa",47.0
55842,"section, alabama, usa",20.0
55846,"halifax, nova scotia, canada",
55849,"montreal, quebec, canada",
55850,"halifax, nova scotia, canada",47.0
55858,"dartmouth, nova scotia, canada",28.0
55861,"des moines, iowa, usa",34.0
55862,"edmonton, alberta, canada",29.0
55868,"lacey, washington, usa",74.0
55889,"london, ontario, canada",
55892,"plantersville, texas, usa",45.0
55894,"shropshire, england, united kingdom",20.0
55898,"chicago, illinois, usa",
55901,"austin, texas, usa",
55914,"los angeles, california, usa",33.0
55918,"austin, texas, usa",
55919,"hamburg, new york, usa",
55921,"copperopolis, california, usa",47.0
55923,"laurel, maryland, usa",
55927,"roscoe, minnesota, usa",17.0
55933,"danville, indiana, usa",48.0
55936,"copperopolis, california, usa",49.0
55941,"adelaide, south australia, australia",48.0
55942,"galloway, ohio, usa",55.0
55947,"tulsa, oklahoma, usa",47.0
55955,"beijing, china, china",38.0
55961,"scottsdale, arizona, usa",
55964,"san antonio, texas, usa",33.0
55973,"san francisco, california, usa",
55974,"canberra, australian capital territory, australia",27.0
55982,"papenburg, niedersachsen, germany",44.0
55985,"santa rosa, california, usa",54.0
55986,"souderton, pennsylvania, usa",
55989,"union, new jersey, usa",42.0
55993,"chicago, illinois, usa",23.0
55999,"plainfield, illinois, usa",40.0
56003,"freiburg, baden-wuerttemberg, germany",
56004,"seattle, washington, usa",58.0
56006,"portsmouth, virginia, usa",38.0
56007,"norwich, connecticut, usa",27.0
56011,"university park, maryland, usa",38.0
56019,"la puente, california, usa",18.0
56028,"göteborg, n/a, sweden",39.0
56038,"saint michael, minnesota, usa",
56039,"paris, paris, france",34.0
56045,"murfreesboro, tennessee, usa",45.0
56049,"cambridge, ohio, usa",35.0
56058,"north augusta, south carolina, usa",
56066,"kansas city, missouri, usa",41.0
56069,"san francisco, california, usa",
56072,", ,",
56081,"west des moines, iowa, usa",52.0
56087,"bloomfield, new jersey, usa",20.0
56090,"algonquin park, ontario, canada",34.0
56102,"sammamish, washington, usa",
56103,"marani, queensland, australia",13.0
56110,"durham, north carolina, usa",
56116,"toronto, ontario, canada",
56117,"san francisco, california, usa",
56124,"paris, ile de france, france",31.0
56135,"birmingham, ,",
56136,"perth, western australia, australia",61.0
56143,"warren, oregon, usa",
56151,"hacienda heights, california, usa",54.0
56155,"sacramento, , usa",
56157,"florissant, missouri, usa",36.0
56165,"los angeles, california, usa",21.0
56167,"bologna, emilia romagna, italy",22.0
56168,"pacific grove, california, usa",
56169,"washington, dc, usa",
56178,"baker city, oregon, usa",49.0
56185,"waterloo, ontario, canada",
56193,"wahiawa, hawaii, usa",34.0
56196,"mcalester, oklahoma, usa",
56198,"saint louis, missouri, usa",41.0
56201,"maple lake, minnesota, usa",65.0
56210,"philadelphia, pennsylvania, usa",
56212,"omaha, nebraska, usa",
56213,"madison, wisconsin, usa",
56215,"orlando, florida, usa",37.0
56216,"belfair, washington, usa",25.0
56217,"dade city, florida, usa",
56218,"legnano, lombardia, italy",
56223,"brooklyn, new york, usa",18.0
56231,"south surrey, british columbia, canada",
56235,"merced, california, afghanistan",80.0
56246,"toronto, ontario, canada",37.0
56260,"richardson, texas, usa",
56264,"essen, nordrhein-westfalen, germany",15.0
56271,"leeds, england, united kingdom",22.0
56272,"pickering, ontario, canada",19.0
56273,"københavn s, n/a, denmark",35.0
56276,"el masnou, catalunya, spain",19.0
56278,"lakebay, ,",
56282,"mieres, asturias, spain",24.0
56286,"schwerte, nordrhein-westfalen, germany",21.0
56288,"wahpeton, north dakota, usa",22.0
56293,"humble, texas, usa",16.0
56296,"haarlem, noord holland, netherlands",36.0
56305,"denver, colorado, usa",
56307,"el segundo, california, usa",
56309,"frankfort, kentucky, usa",
56314,"winchester, massachusetts, usa",
56315,"slidell, louisiana, usa",36.0
56321,"duluth, minnesota, usa",47.0
56323,"edmonton, alberta, canada",
56341,"aurora, oregon, usa",19.0
56342,"woodburn, oregon, usa",19.0
56343,"houma, louisiana, usa",24.0
56348,"vancouver, british columbia,",
56355,"hudson, new york, usa",
56360,"wien, wien, austria",35.0
56369,"oakville, ontario, canada",54.0
56378,"vaudreuil-dorion, quebec, canada",23.0
56383,"waghäusel, baden-wuerttemberg, germany",46.0
56386,"west hollywood, california, usa",
56391,"tijeras, nm, usa",40.0
56392,"edmonds, washington, usa",46.0
56394,"st cloud, minnesota, usa",
56395,"fort lauderdale, florida, usa",62.0
56399,"n/a, surrey, united kingdom",63.0
56403,"passaic, new jersey, usa",58.0
56406,"coconut grove, florida, usa",18.0
56424,"austin, texas, usa",
56425,"glendale, arizona, usa",37.0
56439,"kaneohe, hawaii, usa",64.0
56442,"victoria, british columbia, canada",
56447,"sturgis, michigan, usa",22.0
56450,"braunschweig, niedersachsen, germany",
56451,"tokyo, tokyo, japan",28.0
56462,"baton rouge, louisiana, usa",
56466,"corpus christi, texas, usa",
56467,"berlin, berlin, germany",29.0
56470,"bremen, bremen, germany",30.0
56472,"oxnard, california, usa",
56487,"strawberry plains, tennessee, usa",
56488,"ithaca, new york,",
56496,"richland, ,",
56502,"kent, ohio, usa",
56508,"edmonton, alberta, canada",39.0
56511,"edmond, oklahoma, usa",14.0
56526,"salem, virginia, usa",
56531,"auburn, maine, usa",57.0
56534,"taft, california,",43.0
56542,"clifton park, new york, usa",
56547,"sleepy eye, minnesota, usa",18.0
56548,"seattle, washington, usa",
56553,"colorado springs, colorado, usa",45.0
56554,"rural hall, north carolina, usa",39.0
56560,"new lothrop, michigan, usa",
56568,"mt. angel, oregon, usa",54.0
56574,"beaverton, ontario, canada",62.0
56579,"mansfield, ohio, usa",49.0
56585,"mckinney, texas, usa",
56586,"laurel, maryland, usa",
56590,"santa monica, california, usa",
56591,"norwich, england, united kingdom",52.0
56594,"lombard, illinois, usa",
56598,"albuquerque, new mexico, usa",45.0
56603,"jacksonville, florida, usa",44.0
56608,"escanaba, michigan, usa",60.0
56613,"london, n/a, united kingdom",
56622,"greer, south carolina, usa",20.0
56623,"allen, texas, usa",36.0
56624,"manalapan, new jersey, usa",48.0
56625,"merrifield, minnesota, usa",26.0
56627,"columbia city, indiana, usa",
56628,"new york, new york, usa",
56630,"columbia, missouri, usa",46.0
56632,"chesapeake, virginia, usa",60.0
56634,"chicago, illinois, usa",
56647,"bainbridge island, washington, usa",32.0
56652,"millersville, pennsylvania, usa",
56654,"fort worth, texas, usa",
56657,"renmark, south australia, australia",34.0
56659,"escondido, california, usa",56.0
56661,"green, ohio, usa",
56662,"vancouver, washington, usa",
56663,"seattle, washington, usa",22.0
56666,"covington, kentucky, usa",20.0
56675,"topeka, kansas, usa",25.0
56676,"south portland, maine, usa",35.0
56681,"grimsby, england, united kingdom",50.0
56683,"middle park, victoria, australia",
56687,"greenfield, illinois, usa",
56696,"kalamazoo, michigan, usa",
56702,"smithers, british columbia, canada",
56707,"akron, ohio,",
56712,"maple valley, washington, usa",
56713,"atlantic city, new jersey, usa",34.0
56714,"praireville, louisiana, usa",
56715,"sacramento, california, usa",
56718,"austin, texas, usa",
56719,"st. louis, missouri, usa",
56723,"langley, british columbia, canada",
56731,"laura, ohio, usa",
56739,"bowman, north dakota, usa",39.0
56743,"castlegar, british columbia, canada",36.0
56745,"bismarck, north dakota, usa",
56748,"olympia, washington, usa",15.0
56751,"jamestown, north dakota, usa",44.0
56752,"petaluma, california, usa",53.0
56759,"louisville, colorado, usa",
56760,"calgary, alberta,",
56766,"chillicothe, ohio, usa",45.0
56770,"mesa, arizona, usa",
56772,"gainesville, georgia, usa",31.0
56779,"yellow  springs, ohio, usa",56.0
56781,"fridley, minnesota, usa",62.0
56791,"los alamos, new mexico, usa",40.0
56797,"huntington, new york, usa",
56803,"trenton, missouri, usa",34.0
56804,"southbridge, canterbury, new zealand",
56814,"sambro, nova scotia, canada",
56817,"great falls, montana, usa",
56820,"shreveport, louisiana, usa",
56829,"neunkirchen a.p.!, rheinland-pfalz, germany",17.0
56830,"littleton, colorado, usa",55.0
56834,"greenville, south carolina, usa",
56843,"philadelphia, pennsylvania, usa",26.0
56847,"ontario, california, usa",29.0
56848,"st. louis, missouri, usa",22.0
56852,"trenton, ontario, canada",41.0
56855,"van meter, iowa, usa",43.0
56856,"escondido, california, usa",23.0
56859,"houston, texas, usa",36.0
56861,"plano, texas, usa",56.0
56863,"darwin, northern territory, australia",36.0
56874,"sherwood park, alberta, canada",15.0
56875,"santa cruz, california, usa",22.0
56884,"calgary, alberta, canada",50.0
56888,"bologna, emilia romagna, italy",26.0
56905,"pacifica, ,",
56910,"emmental, emmental, switzerland",47.0
56917,"mount vernon, iowa, usa",2.0
56936,"norderstedt, schleswig-holstein, germany",
56941,"portsmouth, england, united kingdom",34.0
56947,"new westminster, british columbia, canada",55.0
56959,"monroe twp., new jersey, usa",52.0
56963,"chatham, new jersey, usa",41.0
56964,"perth, western australia, australia",42.0
56965,"athens, georgia, usa",
56985,"portland, oregon, usa",34.0
56990,"creve coeur, missouri, usa",14.0
56991,"london, england, united kingdom",24.0
56998,"n. bergen, new jersey, usa",58.0
57002,"milford, delaware, usa",
57006,"lawton, oklahoma, usa",30.0
57013,"reston, virginia, usa",
57018,"greenfield, indiana, usa",52.0
57023,"concord, , usa",35.0
57030,"zagreb, n/a, croatia",31.0
57032,"portland, oregon, usa",
57037,"sterling, virginia, usa",48.0
57039,"zurich, zurich, switzerland",
57052,"madison, wisconsin, usa",
57061,"gaithersburg, ,",
57068,"arlington, virginia, usa",
57069,"holland, michigan, usa",24.0
57070,"dearborn hgts, michigan, usa",48.0
57072,"sand springs, oklahoma, usa",56.0
57073,"indianapolis, indiana, usa",
57088,"long island, new york, usa",43.0
57093,"reston, virginia, usa",38.0
57095,"cincinnati, ohio, usa",18.0
57097,"east peoria, illinois, usa",58.0
57105,"roswell, georgia, usa",32.0
57108,"new york, new york, usa",38.0
57109,"virginia beach, virginia, usa",
57110,"vitoria, alava, spain",22.0
57114,"denver, colorado, usa",44.0
57124,"hanahan, south carolina, usa",38.0
57125,"beavercreek, ohio, usa",33.0
57126,"centreville, virginia, usa",26.0
57131,"golden, colorado, usa",
57134,"langgöns, hessen, germany",
57140,"san francisco, california, usa",
57142,"hernando, mississippi, usa",30.0
57143,"beaverton, oregon, usa",29.0
57145,"bryant, arkansas, usa",
57148,"stirling, scotland, united kingdom",24.0
57149,"odenton, maryland, usa",57.0
